Time,Temperature
1584019631.982967,35.0
1584019632.0788746,36.0
1584019632.186081,45.0
1584019632.2980213,33.0
1584019632.4039655,44.0
1584019632.515437,32.0
1584019632.6230178,34.0
1584019632.734755,49.0
1584019632.8444598,47.0
1584019632.952465,43.0
1584019633.063972,41.0
1584019633.1727998,48.0
1584019633.2809296,47.0
1584019633.3899052,33.0
1584019633.4973388,40.0
1584019633.6076045,35.0
1584019633.7178416,48.0
1584019633.8291051,40.0
1584019633.9360685,34.0
1584019634.0465634,41.0
1584019634.1572506,38.0
1584019634.2642336,46.0
1584019634.3734348,33.0
1584019634.4844077,49.0
1584019634.5920322,31.0
1584019634.7022371,32.0
1584019634.8152783,47.0
1584019634.9201665,45.0
1584019635.030596,42.0
1584019635.1404984,38.0
1584019635.2508638,43.0
1584019635.3604357,34.0
1584019635.468429,30.0
1584019635.5774019,39.0
1584019635.6859615,46.0
1584019635.7979867,35.0
1584019635.9064667,37.0
1584019636.016364,45.0
1584019636.1262577,50.0
1584019636.2347038,46.0
1584019636.3428607,37.0
1584019636.4528546,40.0
1584019636.561276,31.0
1584019636.6716177,47.0
1584019636.7816248,42.0
1584019636.8907208,43.0
1584019636.998295,49.0
1584019637.1082184,42.0
1584019637.2164805,50.0
1584019637.3272755,45.0
1584019637.4364212,32.0
1584019637.5474157,41.0
1584019637.655874,38.0
1584019637.764951,49.0
1584019637.8725398,31.0
1584019637.9824352,32.0
1584019638.093078,36.0
1584019638.2039552,32.0
1584019638.3161595,41.0
1584019638.4224706,46.0
1584019638.5321214,33.0
1584019638.6415675,45.0
1584019638.754488,32.0
1584019638.8586159,37.0
1584019638.9662578,47.0
1584019639.077346,39.0
1584019639.1852598,37.0
1584019639.297489,37.0
1584019639.4045858,45.0
1584019639.5132878,31.0
1584019639.6291323,31.0
1584019639.733806,50.0
1584019639.842539,50.0
1584019639.9511118,34.0
1584019640.0659335,49.0
1584019640.1720796,50.0
1584019640.279335,41.0
1584019640.3905754,42.0
1584019640.504823,38.0
1584019640.6074514,30.0
1584019640.71691,44.0
1584019640.8273807,31.0
1584019640.9394205,31.0
1584019641.047385,37.0
1584019641.1571035,41.0
1584019641.2641187,50.0
1584019641.3738148,45.0
1584019641.4836633,30.0
1584019641.5940838,30.0
1584019641.7034762,44.0
1584019641.8147376,47.0
1584019641.921729,37.0
1584019642.0288894,30.0
1584019642.1387842,43.0
1584019642.24868,49.0
1584019642.358576,30.0
1584019642.469295,43.0
1584019642.5766268,41.0
1584019642.6916113,46.0
1584019642.795485,32.0
1584019642.905166,35.0
1584019643.0150018,30.0
1584019643.1247122,31.0
1584019643.2326105,44.0
1584019643.3445046,30.0
1584019643.4514036,39.0
1584019643.5644345,49.0
1584019643.6726644,39.0
1584019643.7804697,45.0
1584019643.8900144,43.0
1584019643.997349,39.0
1584019644.106694,39.0
1584019644.219216,47.0
1584019644.3256721,38.0
1584019644.4348319,41.0
1584019644.5442939,42.0
1584019644.654178,35.0
1584019644.7643828,48.0
1584019644.8731983,31.0
1584019644.9818223,37.0
1584019645.0926075,34.0
1584019645.2024217,45.0
1584019645.3153374,36.0
1584019645.4219565,32.0
1584019645.5288477,45.0
1584019645.640548,43.0
1584019645.7490895,45.0
1584019645.857225,32.0
1584019645.9665291,39.0
1584019646.0784287,34.0
1584019646.1862192,49.0
1584019646.2944713,31.0
1584019646.4067283,50.0
1584019646.515541,44.0
1584019646.6277573,48.0
1584019646.7330391,31.0
1584019646.8431532,43.0
1584019646.9521382,33.0
1584019647.0626028,41.0
1584019647.1697261,45.0
1584019647.2817135,39.0
1584019647.3887572,33.0
1584019647.503564,48.0
1584019647.607895,35.0
1584019647.7188861,42.0
1584019647.8275917,38.0
1584019647.934741,49.0
1584019648.0446382,42.0
1584019648.153863,32.0
1584019648.2648518,45.0
1584019648.3789454,34.0
1584019648.485438,48.0
1584019648.594335,45.0
1584019648.7032297,40.0
1584019648.8121283,44.0
1584019648.9200249,34.0
1584019649.0299215,44.0
1584019649.1388192,49.0
1584019649.2487137,32.0
1584019649.3586102,50.0
1584019649.4665096,38.0
1584019649.5774033,45.0
1584019649.691296,39.0
1584019649.7951982,36.0
1584019649.9070914,46.0
1584019650.0149906,37.0
1584019650.1248858,45.0
1584019650.2327836,47.0
1584019650.3426795,49.0
1584019650.450579,36.0
1584019650.5604737,47.0
1584019650.6703684,44.0
1584019650.7812657,39.0
1584019650.888163,47.0
1584019651.0000584,48.0
1584019651.1073642,36.0
1584019651.217205,38.0
1584019651.3261027,35.0
1584019651.4359992,34.0
1584019651.5448968,35.0
1584019651.6537952,39.0
1584019651.76469,40.0
1584019651.873586,44.0
1584019651.98448,30.0
1584019652.0933774,40.0
1584019652.2032738,39.0
1584019652.3141687,48.0
1584019652.4210684,49.0
1584019652.529964,43.0
1584019652.6408594,48.0
1584019652.7497563,47.0
1584019652.8566568,45.0
1584019652.9685495,35.0
1584019653.078447,37.0
1584019653.1893408,48.0
1584019653.2952406,43.0
1584019653.4051378,40.0
1584019653.5130355,41.0
1584019653.6249278,35.0
1584019653.7318287,44.0
1584019653.8430777,37.0
1584019653.952678,30.0
1584019654.0635724,50.0
1584019654.1704714,47.0
1584019654.2793682,30.0
1584019654.390263,49.0
1584019654.5001593,33.0
1584019654.610057,33.0
1584019654.7164872,39.0
1584019654.826697,39.0
1584019654.938682,40.0
1584019655.0453484,38.0
1584019655.1535926,37.0
1584019655.263592,41.0
1584019655.3796885,46.0
1584019655.4837453,30.0
1584019655.5938754,46.0
1584019655.701801,47.0
1584019655.8136947,32.0
1584019655.9208338,30.0
1584019656.0307465,39.0
1584019656.1389458,37.0
1584019656.24856,42.0
1584019656.3570595,46.0
1584019656.469594,34.0
1584019656.5756395,35.0
1584019656.6856077,48.0
1584019656.7978015,45.0
1584019656.9048219,47.0
1584019657.0167532,42.0
1584019657.1296632,32.0
1584019657.2327943,43.0
1584019657.3428204,48.0
1584019657.4517596,37.0
1584019657.5647898,38.0
1584019657.6718662,43.0
1584019657.7800279,49.0
1584019657.8909225,33.0
1584019657.9997234,34.0
1584019658.1094837,49.0
1584019658.2187257,36.0
1584019658.3265727,49.0
1584019658.439681,36.0
1584019658.544754,32.0
1584019658.6537051,41.0
1584019658.7629442,48.0
1584019658.8747602,50.0
1584019658.9818182,42.0
1584019659.0927117,44.0
1584019659.2016659,49.0
1584019659.3134346,30.0
1584019659.4191551,49.0
1584019659.5308585,33.0
1584019659.6396687,43.0
1584019659.7479143,34.0
1584019659.8590868,45.0
1584019659.9665086,30.0
1584019660.0760984,36.0
1584019660.1909146,31.0
1584019660.2960372,40.0
1584019660.4050689,46.0
1584019660.514724,33.0
1584019660.6230426,36.0
1584019660.732034,31.0
1584019660.843366,36.0
1584019660.9528513,41.0
1584019661.0654817,50.0
1584019661.1701338,46.0
1584019661.2804396,46.0
1584019661.3909883,43.0
1584019661.4973507,46.0
1584019661.6097114,45.0
1584019661.7186246,42.0
1584019661.828802,47.0
1584019661.9356399,46.0
1584019662.044843,49.0
1584019662.155753,35.0
1584019662.2658072,50.0
1584019662.3726902,34.0
1584019662.4829195,47.0
1584019662.594794,35.0
1584019662.7016652,46.0
1584019662.8108163,45.0
1584019662.9205945,46.0
1584019663.0308907,44.0
1584019663.1416655,45.0
1584019663.2483294,45.0
1584019663.3576589,42.0
1584019663.4678135,50.0
1584019663.6042466,31.0
1584019663.6901639,45.0
1584019663.7961948,47.0
1584019663.9055479,47.0
1584019664.0143585,32.0
1584019664.122265,40.0
1584019664.2326896,40.0
