Time,Temperature
1586101543.83589,38.0
1586101544.98889,37.0
1587987722.9368,34.0
1587987724.72154,30.0
1587987725.96177,43.0
1587987727.19405,44.0
1587987744.6038,36.0
1587987754.6314392,32.0
1587987754.6314392,32.0
1587987754.7194376,34.0
1587987754.7194376,34.0
1587987754.8204393,37.0
1587987754.8204393,37.0
1587987754.9284616,41.0
1587987754.9284616,41.0
1587987755.0364935,42.0
1587987755.0364935,42.0
1587987755.1554675,49.0
1587987755.1554675,49.0
1587987755.2545168,37.0
1587987755.2545168,37.0
1587987755.366688,43.0
1587987755.366688,43.0
1587987755.4727397,50.0
1587987755.4727397,50.0
1587987755.58579,31.0
1587987755.58579,31.0
1587987755.7548356,38.0
1587987755.7548356,38.0
1587987755.8008459,44.0
1587987755.8008459,44.0
1587987755.913842,44.0
1587987755.913842,44.0
1587987756.0228367,44.0
1587987756.0228367,44.0
1587987756.1308467,50.0
1587987756.1308467,50.0
1587987756.2441647,38.0
1587987756.2441647,38.0
1587987756.3482842,41.0
1587987756.3482842,41.0
