Time,Temperature
1584019545.144081,46.0
1584019545.2509787,47.0
1584019545.3575969,36.0
1584019545.4668975,32.0
1584019545.5757947,43.0
1584019545.6857069,35.0
1584019545.7966042,33.0
1584019545.9055011,39.0
1584019546.015397,48.0
1584019546.1242943,31.0
1584019546.2353377,39.0
1584019546.3436923,32.0
1584019546.451787,40.0
1584019546.5608554,38.0
1584019546.6715066,41.0
1584019546.780382,34.0
1584019546.8944225,50.0
1584019546.9998055,50.0
1584019547.110425,48.0
1584019547.2176995,46.0
1584019547.3275628,36.0
1584019547.4396255,31.0
1584019547.5443995,44.0
1584019547.656239,47.0
1584019547.7685375,34.0
1584019547.8731985,45.0
1584019547.9846702,40.0
1584019548.0924737,45.0
1584019548.2050464,39.0
1584019548.3155174,31.0
1584019548.4200041,48.0
1584019548.5302067,37.0
1584019548.6432147,31.0
1584019548.7498636,33.0
1584019548.8572905,43.0
1584019548.9673588,37.0
1584019549.0789099,49.0
1584019549.1853945,43.0
1584019549.296815,45.0
1584019549.4053988,43.0
1584019549.5173757,39.0
1584019549.624974,48.0
1584019549.731751,37.0
1584019549.842842,31.0
1584019549.9548101,35.0
1584019550.0612624,50.0
1584019550.1726305,48.0
1584019550.2790093,48.0
1584019550.394524,32.0
1584019550.4995098,45.0
1584019550.6094286,43.0
1584019550.7183971,50.0
1584019550.8287222,36.0
1584019550.940496,49.0
1584019551.0467348,45.0
1584019551.1559453,39.0
1584019551.2635639,42.0
1584019551.373869,46.0
1584019551.482664,42.0
1584019551.593421,33.0
1584019551.7062156,30.0
1584019551.8103092,37.0
1584019551.919329,40.0
1584019552.0312233,33.0
1584019552.1381238,32.0
1584019552.250046,46.0
1584019552.3566275,48.0
1584019552.4693935,41.0
1584019552.5754209,48.0
1584019552.6866384,44.0
1584019552.794228,44.0
1584019552.904163,44.0
1584019553.0165257,38.0
1584019553.1260273,41.0
1584019553.2336147,43.0
1584019553.341428,48.0
1584019553.4536629,42.0
1584019553.56151,31.0
1584019553.7085152,44.0
1584019553.7804484,41.0
1584019553.8953419,43.0
1584019553.9983928,42.0
1584019554.1095364,32.0
1584019554.2164352,35.0
1584019554.3313267,33.0
1584019554.439238,46.0
