Time,Temperature
1584347911.4196897,44.0
1584347911.5295682,47.0
1584347911.639471,46.0
1584347911.7507813,37.0
1584347911.860246,45.0
1584347911.9661477,36.0
1584347912.0770419,42.0
1584347912.1860359,32.0
1584347912.2959328,43.0
1584347912.4038312,34.0
1584347912.5137272,39.0
1584347912.622624,37.0
1584347912.7317672,48.0
1584347912.8426628,49.0
1584347912.9505608,32.0
1584347913.0594583,50.0
1584347913.172353,47.0
1584347913.2792506,46.0
1584347913.3881736,41.0
1584347913.49707,34.0
1584347913.6079645,44.0
1584347913.7159512,36.0
1584347913.825945,45.0
1584347913.9368408,42.0
1584347914.045737,36.0
1584347914.1556334,33.0
1584347914.264531,30.0
1584347914.3732705,33.0
1584347914.487162,41.0
1584347914.5910635,48.0
1584347914.70096,43.0
1584347914.8108563,38.0
1584347914.9194913,42.0
1584347915.030386,31.0
1584347915.139283,34.0
1584347915.2481792,32.0
1584347915.3620718,40.0
1584347915.4675677,48.0
1584347915.5759032,42.0
1584347915.6877954,35.0
1584347915.7956946,31.0
1584347915.904423,48.0
1584347916.0153873,46.0
1584347916.1243904,36.0
1584347916.231391,35.0
1584347916.3413367,30.0
1584347916.4516084,40.0
1584347916.5605223,49.0
1584347916.7560463,38.0
1584347916.888918,46.0
1584347917.001812,30.0
1584347917.107711,48.0
1584347917.217608,41.0
1584347917.3275037,32.0
1584347917.4364014,35.0
1584347917.5442984,44.0
1584347917.6551929,32.0
