Time,Temperature
1584347710.9657435,35.0
1584347711.1086075,34.0
1584347711.2205033,43.0
1584347711.3254027,44.0
1584347711.436299,48.0
1584347711.544197,46.0
1584347711.6540933,45.0
1584347711.7652426,38.0
1584347711.8741403,38.0
1584347711.9880316,31.0
1584347712.0909367,30.0
1584347712.200831,42.0
1584347712.3127246,40.0
1584347712.4206235,33.0
1584347712.5345151,44.0
1584347712.6384175,33.0
1584347712.7495656,33.0
1584347712.8624635,32.0
1584347712.9663603,40.0
1584347713.0762565,38.0
1584347713.2680757,34.0
1584347713.2990468,34.0
1584347713.4049478,46.0
1584347713.5168414,50.0
1584347713.6267366,35.0
1584347713.7338886,44.0
1584347713.8407865,47.0
