Time,Temperature
1584348901.6287558,33.0
1584348901.7327077,35.0
1584348901.840997,43.0
1584348901.9502513,50.0
1584348902.0630293,49.0
1584348902.169156,38.0
1584348902.278586,44.0
1584348902.3879926,47.0
1584348902.501524,49.0
1584348902.6078336,42.0
1584348902.7180495,31.0
1584348902.8251092,44.0
1584348902.9394348,43.0
1584348903.0452442,48.0
1584348903.1538277,50.0
1584348903.2630143,45.0
1584348903.3755279,30.0
1584348903.48134,45.0
1584348903.5917914,50.0
1584348903.700564,45.0
1584348903.8095453,48.0
1584348903.9189525,46.0
1584348904.032137,33.0
1584348904.1390254,50.0
1584348904.247338,36.0
1584348904.3594813,38.0
1584348904.4679842,41.0
1584348904.5770118,36.0
1584348904.6907573,44.0
1584348904.7949905,42.0
1584348904.9042485,37.0
1584348905.0146456,44.0
1584348905.1222026,34.0
1584348905.232371,50.0
1584348905.341104,50.0
1584348905.4500854,42.0
1584348905.5640714,40.0
1584348905.6689858,40.0
1584348905.7789547,49.0
1584348905.8885653,42.0
1584348905.9993546,48.0
1584348906.1069825,38.0
1584348906.2173123,48.0
1584348906.3275557,36.0
1584348906.4371965,47.0
1584348906.5442884,44.0
1584348906.6550083,34.0
1584348906.7631996,48.0
1584348906.8741004,31.0
1584348906.9819233,36.0
1584348907.0922391,42.0
1584348907.2004094,48.0
1584348907.3159568,35.0
1584348907.42029,38.0
1584348907.530303,42.0
1584348907.6399708,40.0
1584348907.7476802,33.0
1584348907.8569584,41.0
1584348907.9660838,31.0
1584348908.0765126,36.0
1584348908.187692,42.0
1584348908.2947752,49.0
1584348908.4038754,44.0
1584348908.5135312,30.0
1584348908.6255121,49.0
1584348908.7315893,48.0
1584348908.8434615,30.0
1584348908.9504387,48.0
1584348909.059982,48.0
1584348909.1692574,46.0
1584348909.2787287,32.0
1584348909.3887923,39.0
1584348909.4988441,48.0
1584348909.6069462,31.0
1584348909.7175236,31.0
1584348909.8279982,43.0
1584348909.9392252,49.0
1584348910.046692,34.0
1584348910.153917,35.0
1584348910.2663932,46.0
1584348910.3739617,46.0
1584348910.4820783,50.0
1584348910.594398,32.0
1584348910.7002957,44.0
1584348910.8099387,47.0
1584348910.9209516,41.0
1584348911.0292091,42.0
1584348911.1390724,34.0
1584348911.2502651,42.0
1584348911.358282,38.0
1584348911.4676423,41.0
1584348911.5784736,44.0
1584348911.6851678,35.0
1584348911.795293,34.0
1584348911.9046464,37.0
1584348912.0133026,37.0
1584348912.1280713,33.0
1584348912.2320738,44.0
1584348912.3413692,43.0
1584348912.4516883,37.0
1584348912.5616097,45.0
1584348912.6694374,47.0
1584348912.781012,37.0
1584348912.8889768,38.0
1584348912.9975479,37.0
1584348913.1089926,50.0
1584348913.217658,45.0
