Time,Temperature
1584188665.5561998,49.0
1584188665.609294,32.0
1584188665.6996372,50.0
1584188665.8059716,37.0
1584188665.9161317,34.0
1584188666.0305796,47.0
1584188666.1339695,44.0
1584188666.2435057,42.0
1584188666.3523057,44.0
1584188666.462001,37.0
1584188666.5731888,38.0
1584188666.682517,31.0
1584188666.79009,41.0
1584188666.9021933,47.0
1584188667.009638,45.0
1584188667.1180642,43.0
1584188667.2298641,46.0
1584188667.343986,34.0
1584188667.4468663,35.0
1584188667.557975,45.0
1584188667.6648662,43.0
1584188667.776866,43.0
1584188667.8918648,49.0
1584188667.9938984,32.0
1584188668.1048746,39.0
1584188668.2138653,42.0
1584188668.3268805,37.0
1584188668.4326346,31.0
1584188668.5415914,42.0
1584188668.6557302,39.0
1584188668.7698631,46.0
1584188668.867991,39.0
1584188668.979103,36.0
1584188669.0895827,30.0
1584188669.1971772,34.0
1584188669.3097,39.0
1584188669.4159,41.0
1584188669.525902,47.0
1584188669.6346664,30.0
1584188669.7439604,44.0
1584188669.853421,43.0
1584188669.9615743,32.0
1584188670.0764632,47.0
1584188670.1813633,40.0
1584188670.2923403,44.0
1584188670.402529,37.0
1584188670.5091288,37.0
1584188670.6200323,37.0
1584188670.7289786,43.0
1584188670.8376265,49.0
1584188670.9503045,41.0
1584188671.05595,38.0
1584188671.1661413,37.0
1584188671.2798505,45.0
1584188671.385414,38.0
1584188671.4933887,50.0
1584188671.6021357,36.0
1584188671.7153046,36.0
1584188671.8243515,37.0
1584188671.9337723,30.0
1584188672.04201,43.0
1584188672.1514115,39.0
1584188672.260526,47.0
1584188672.3695724,43.0
1584188672.4799438,43.0
1584188672.5941505,46.0
1584188672.7021835,41.0
1584188672.806157,47.0
1584188672.9171095,44.0
1584188673.0271585,39.0
1584188673.136201,42.0
1584188673.2462692,49.0
1584188673.3522265,43.0
1584188673.463231,42.0
1584188673.5742364,36.0
1584188673.6811442,40.0
1584188673.7912204,48.0
