Time,Temperature
1584295247.5912676,30.0
1584295247.6303241,36.0
1584295247.7304144,44.0
1584295247.8382065,45.0
1584295247.9469302,46.0
1584295248.0577555,33.0
1584295248.1663692,49.0
1584295248.2786193,31.0
1584295248.386677,46.0
1584295248.4943697,35.0
1584295248.6024973,38.0
1584295248.7185662,45.0
1584295248.8229141,32.0
1584295248.9309301,31.0
1584295249.0429409,32.0
1584295249.1506696,41.0
1584295249.2607348,34.0
1584295249.3693192,32.0
1584295249.4794161,30.0
1584295249.5881793,35.0
1584295249.6984067,45.0
1584295249.8060455,38.0
1584295249.9193652,34.0
1584295250.0240014,49.0
1584295250.1347568,38.0
1584295250.2461753,40.0
1584295250.3571281,37.0
1584295250.4641001,46.0
1584295250.5733912,49.0
1584295250.6820576,48.0
1584295250.7898567,31.0
1584295250.903083,35.0
1584295251.010477,50.0
1584295251.117853,38.0
1584295251.2329772,31.0
1584295251.343386,50.0
1584295251.448358,33.0
1584295251.5555205,42.0
1584295251.669158,45.0
1584295251.7750504,46.0
1584295251.8856826,46.0
1584295251.9939277,30.0
1584295252.1028285,37.0
1584295252.211826,31.0
1584295252.3216207,36.0
1584295252.4312341,49.0
1584295252.5449767,39.0
1584295252.6490092,39.0
1584295252.7605102,48.0
1584295252.8702748,37.0
1584295252.9821484,33.0
1584295253.0884647,37.0
1584295253.1957936,34.0
1584295253.3071609,33.0
1584295253.414862,42.0
1584295253.5297146,41.0
1584295253.6359975,44.0
1584295253.742767,43.0
1584295253.8570414,32.0
1584295253.9637733,48.0
1584295254.0727422,30.0
1584295254.1801717,41.0
1584295254.2949114,42.0
1584295254.4014146,50.0
1584295254.5112731,30.0
1584295254.620727,44.0
1584295254.729008,32.0
1584295254.8372052,37.0
1584295254.9463532,38.0
1584295255.0563104,30.0
1584295255.1651974,46.0
1584295255.2775714,37.0
1584295255.3852363,49.0
1584295255.496295,47.0
1584295255.606209,43.0
1584295255.7121413,36.0
1584295255.8220613,48.0
1584295255.9318056,48.0
1584295256.0406654,36.0
1584295256.1538925,33.0
1584295256.2605135,49.0
1584295256.3696089,35.0
1584295256.4819891,31.0
1584295256.586881,35.0
1584295256.6977491,36.0
1584295256.8059864,36.0
1584295256.918575,43.0
1584295257.0246646,37.0
1584295257.13358,48.0
1584295257.2438412,41.0
1584295257.3524973,44.0
1584295257.4681518,32.0
1584295257.5721416,33.0
1584295257.6808903,43.0
1584295257.7956905,43.0
1584295257.8993855,38.0
1584295258.0090187,32.0
1584295258.1205003,40.0
1584295258.232514,44.0
1584295258.337471,41.0
1584295258.447444,40.0
1584295258.5567553,32.0
1584295258.6645362,32.0
1584295258.7785616,48.0
1584295258.8847961,36.0
1584295258.9939125,37.0
1584295259.1077898,36.0
1584295259.2186928,36.0
1584295259.3223124,46.0
1584295259.4305887,47.0
1584295259.5454109,49.0
1584295259.6501045,50.0
1584295259.7616115,49.0
1584295259.870641,36.0
1584295259.9776235,41.0
1584295260.0871189,37.0
1584295260.1985855,38.0
1584295260.3069115,49.0
1584295260.418208,34.0
1584295260.5246477,46.0
1584295260.6354759,43.0
1584295260.7436352,48.0
1584295260.852395,48.0
1584295261.0003924,42.0
1584295261.0736291,43.0
1584295261.1808398,44.0
1584295261.2903867,46.0
1584295261.4044218,49.0
1584295261.510689,43.0
1584295261.6199925,30.0
1584295261.7331066,50.0
1584295261.844124,45.0
1584295261.9469843,43.0
