Time,Temperature
1584346758.2317746,31.0
1584346758.341717,36.0
1584346758.4538882,50.0
1584346758.5618482,35.0
1584346758.6701305,31.0
1584346758.7789333,45.0
1584346758.8894205,43.0
1584346758.9987044,39.0
1584346759.106374,43.0
1584346759.2184167,49.0
1584346759.3285813,45.0
1584346759.4360354,41.0
1584346759.545798,35.0
1584346759.654472,50.0
1584346759.7647429,49.0
1584346759.8736188,47.0
1584346759.9853072,37.0
1584346760.0938072,37.0
1584346760.2005227,49.0
1584346760.3129547,48.0
1584346760.422836,43.0
1584346760.528446,43.0
1584346760.6384978,32.0
1584346760.7483659,33.0
1584346760.8566277,31.0
1584346760.9676824,34.0
1584346761.077759,41.0
1584346761.1861115,48.0
1584346761.3008215,44.0
1584346761.4039738,41.0
1584346761.5139673,33.0
1584346761.6268613,45.0
1584346761.731791,39.0
1584346761.8436813,41.0
1584346761.9507098,41.0
1584346762.0735025,36.0
1584346762.1704156,34.0
1584346762.280478,38.0
1584346762.3877463,31.0
1584346762.4998512,43.0
1584346762.6098282,31.0
1584346762.7183192,49.0
1584346762.8266218,47.0
1584346762.9350808,36.0
