Time,Temperature
1584348830.4833095,45.0
1584348830.5912066,41.0
1584348830.7017925,45.0
1584348830.8104138,30.0
1584348830.919311,44.0
1584348831.029183,46.0
1584348831.1398087,42.0
1584348831.2485375,48.0
1584348831.3566387,49.0
1584348831.4687092,38.0
1584348831.5768788,45.0
1584348831.6847682,34.0
1584348831.7952101,33.0
1584348831.9043975,39.0
1584348832.0192885,31.0
1584348832.1222053,36.0
1584348832.2313597,35.0
1584348832.34164,30.0
1584348832.4513438,49.0
1584348832.5600128,35.0
1584348832.6695716,35.0
1584348832.7819135,39.0
1584348832.8882947,41.0
1584348833.0016415,46.0
1584348833.1085417,30.0
1584348833.2174368,41.0
1584348833.3273337,45.0
1584348833.4349034,39.0
1584348833.5446117,35.0
1584348833.6564288,35.0
1584348833.7653615,44.0
1584348833.8744164,48.0
1584348833.9844987,45.0
1584348834.0923963,39.0
1584348834.2012956,41.0
1584348834.3101919,47.0
1584348834.420086,46.0
1584348834.5289848,48.0
1584348834.6398094,45.0
1584348834.7469893,37.0
1584348834.8570402,49.0
1584348834.9688787,32.0
1584348835.07712,33.0
1584348835.1870139,47.0
1584348835.2941134,37.0
1584348835.403407,49.0
