Time,Temperature
1584347315.3900943,46.0
1584347315.496992,45.0
1584347315.6088867,37.0
1584347315.7157848,43.0
1584347315.825933,44.0
1584347315.9348302,35.0
1584347316.0467243,49.0
1584347316.1556222,36.0
1584347316.2635193,32.0
1584347316.374415,34.0
1584347316.4873078,34.0
1584347316.5972035,47.0
1584347316.700107,43.0
1584347316.8162556,39.0
1584347316.9201572,48.0
1584347317.0300534,45.0
1584347317.1389499,49.0
1584347317.2518437,45.0
1584347317.3587422,48.0
1584347317.472636,45.0
1584347317.5775363,50.0
1584347317.6874309,31.0
1584347317.7945926,44.0
1584347317.907485,32.0
