Time,Temperature
1584299401.1689725,30.0
1584299401.2441738,37.0
1584299401.353921,40.0
1584299401.4613988,47.0
1584299401.5763118,45.0
1584299401.6828654,32.0
1584299401.7920296,34.0
1584299401.8988533,42.0
1584299402.01115,50.0
1584299402.1185622,48.0
1584299402.2298856,30.0
1584299402.339266,34.0
1584299402.447671,30.0
1584299402.5570135,43.0
1584299402.6654077,43.0
1584299402.77577,32.0
1584299402.8860955,50.0
1584299402.9949582,35.0
1584299403.103391,50.0
1584299403.2153568,35.0
1584299403.3216434,44.0
1584299403.433637,38.0
1584299403.5434275,41.0
1584299403.6503758,41.0
1584299403.7592454,49.0
1584299403.9104686,46.0
1584299403.9806628,43.0
1584299404.0870888,40.0
1584299404.1993933,48.0
1584299404.307779,42.0
1584299404.4151936,36.0
1584299404.5265162,32.0
1584299404.6395981,46.0
1584299404.7431312,32.0
1584299404.858334,40.0
1584299404.9628155,47.0
1584299405.0839074,40.0
1584299405.1811664,45.0
