Time,Temperature
1584361880.867771,33.0
1584361880.867771,33.0
1584361880.9726703,45.0
1584361880.9726703,45.0
1584361881.0765715,42.0
1584361881.0765715,42.0
1584361881.1884675,30.0
1584361881.1884675,30.0
1584361881.2973642,41.0
1584361881.2973642,41.0
1584361881.4042618,44.0
1584361881.4042618,44.0
1584361881.5141575,33.0
1584361881.5141575,33.0
1584361881.6230547,39.0
1584361881.6230547,39.0
1584361881.7329524,37.0
1584361881.7329524,37.0
1584361881.8418489,38.0
1584361881.8418489,38.0
1584361881.9517453,45.0
1584361881.9517453,45.0
1584361882.0636382,49.0
1584361882.0636382,49.0
1584361882.170538,44.0
1584361882.170538,44.0
1584361882.28443,47.0
1584361882.28443,47.0
1584361882.3893323,33.0
1584361882.3893323,33.0
1584361882.5012243,50.0
1584361882.5012243,50.0
1584361882.609124,32.0
1584361882.609124,32.0
1584361882.718021,47.0
1584361882.718021,47.0
1584361882.826978,42.0
1584361882.826978,42.0
1584361882.9380007,35.0
1584361882.9380007,35.0
1584361883.044203,39.0
1584361883.044203,39.0
1584361883.1540587,44.0
1584361883.1540587,44.0
1584361883.2630022,48.0
1584361883.2630022,48.0
1584361883.3734736,43.0
1584361883.3734736,43.0
1584361883.4873855,46.0
1584361883.4873855,46.0
1584361883.5928884,34.0
1584361883.5928884,34.0
1584361883.7031882,37.0
1584361883.7031882,37.0
1584361883.8130465,37.0
1584361883.8130465,37.0
1584361883.919352,30.0
1584361883.919352,30.0
1584361884.0282488,44.0
1584361884.0282488,44.0
1584361884.1401436,35.0
1584361884.1401436,35.0
1584361884.2490406,33.0
1584361884.2490406,33.0
1584361884.3590364,42.0
1584361884.3590364,42.0
1584361884.465937,47.0
1584361884.465937,47.0
1584361884.5778306,33.0
1584361884.5778306,33.0
1584361884.6867268,37.0
1584361884.6867268,37.0
1584361884.7956235,40.0
1584361884.7956235,40.0
1584361884.9037087,50.0
1584361884.9037087,50.0
1584361885.0136056,37.0
1584361885.0136056,37.0
1584361885.1225014,50.0
1584361885.1225014,50.0
1584361885.2363956,36.0
1584361885.2363956,36.0
1584361885.3472898,49.0
1584361885.3472898,49.0
1584361885.45319,45.0
1584361885.45319,45.0
1584361885.5650842,37.0
1584361885.5650842,37.0
1584361885.669253,49.0
1584361885.669253,49.0
1584361885.784144,46.0
1584361885.784144,46.0
1584361885.8910427,35.0
1584361885.8910427,35.0
1584361886.0039375,46.0
1584361886.0039375,46.0
1584361886.1068387,36.0
1584361886.1068387,36.0
1584361886.215736,32.0
1584361886.215736,32.0
1584361886.326632,46.0
1584361886.326632,46.0
1584361886.4345295,46.0
1584361886.4345295,46.0
1584361886.5454245,33.0
1584361886.5454245,33.0
1584361886.655321,46.0
1584361886.655321,46.0
1584361886.7664778,39.0
1584361886.7664778,39.0
1584361886.8733768,41.0
1584361886.8733768,41.0
1584361886.9882689,38.0
1584361886.9882689,38.0
1584361887.096166,43.0
1584361887.096166,43.0
1584361887.203066,50.0
1584361887.203066,50.0
1584361887.3099635,40.0
1584361887.3099635,40.0
1584361887.4198604,45.0
