Time,Temperature
1584017938.3394558,30.0
1584017938.4353545,48.0
1584017938.546785,35.0
1584017938.6569047,33.0
1584017938.7673607,34.0
1584017938.8741674,48.0
1584017938.983213,48.0
1584017939.0914085,40.0
1584017939.2045681,49.0
1584017939.3147292,38.0
1584017939.4265194,41.0
1584017939.5317614,44.0
1584017939.64329,36.0
1584017939.7494912,36.0
1584017939.858738,45.0
1584017939.968818,30.0
1584017940.0759144,30.0
1584017940.188896,30.0
1584017940.2949996,37.0
1584017940.4040911,46.0
1584017940.518225,39.0
1584017940.6292892,30.0
1584017940.7324448,37.0
1584017940.8412683,42.0
1584017941.0150397,42.0
1584017941.0609975,47.0
1584017941.169981,49.0
1584017941.2819533,34.0
1584017941.3881814,38.0
1584017941.5017898,50.0
1584017941.6115963,36.0
1584017941.7199419,31.0
1584017941.8308103,34.0
1584017941.9375167,34.0
1584017942.0444806,31.0
1584017942.155617,40.0
1584017942.267259,38.0
1584017942.3730328,38.0
1584017942.493164,31.0
1584017942.5932627,43.0
1584017942.7012715,49.0
1584017942.8117602,43.0
1584017942.9208202,46.0
1584017943.0307617,46.0
1584017943.1417568,35.0
1584017943.25076,40.0
1584017943.360976,33.0
1584017943.4689505,50.0
1584017943.5797355,31.0
1584017943.6871414,44.0
1584017943.7950695,38.0
1584017943.9057553,41.0
1584017944.0138187,43.0
1584017944.126093,44.0
1584017944.2372265,42.0
1584017944.3447511,45.0
1584017944.4549417,47.0
1584017944.5602047,38.0
1584017944.6708224,39.0
1584017944.7789333,39.0
1584017944.8888955,44.0
1584017945.0062876,35.0
1584017945.1131656,32.0
1584017945.218116,31.0
1584017945.329768,40.0
1584017945.434927,32.0
1584017945.544428,35.0
1584017945.6549578,31.0
1584017945.7679822,31.0
1584017945.876074,47.0
1584017946.096881,39.0
1584017946.2039926,36.0
1584017946.309937,39.0
1584017946.4198272,44.0
1584017946.5299542,32.0
1584017946.6382194,41.0
1584017946.7505376,46.0
1584017946.859931,49.0
1584017946.9689527,33.0
1584017947.0781987,43.0
1584017947.1870131,38.0
1584017947.2971826,49.0
1584017947.4072306,47.0
1584017947.514507,32.0
1584017947.659053,45.0
1584017947.732925,35.0
1584017947.8417277,40.0
1584017947.9514565,37.0
1584017948.0618246,47.0
1584017948.1710064,43.0
1584017948.2813337,32.0
1584017948.391364,33.0
1584017948.4992006,42.0
1584017948.6125193,50.0
1584017948.7171953,42.0
1584017948.8272386,38.0
1584017948.9347568,38.0
1584017949.0442564,49.0
1584017949.156,34.0
1584017949.2681804,40.0
1584017949.3760965,45.0
1584017949.4831932,49.0
1584017949.5910838,44.0
1584017949.7041974,44.0
1584017949.8113518,40.0
1584017949.9202125,36.0
1584017950.0323217,46.0
1584017950.144203,32.0
1584017950.2539294,31.0
1584017950.3622482,39.0
1584017950.4679387,50.0
1584017950.5791929,40.0
1584017950.6871998,43.0
1584017950.7951438,47.0
1584017950.904979,44.0
1584017951.014194,45.0
1584017951.1233187,40.0
1584017951.2349672,40.0
1584017951.3412638,37.0
1584017951.4545915,40.0
1584017951.560357,44.0
1584017951.6702003,32.0
1584017951.7792058,48.0
1584017951.888516,31.0
1584017952.001098,48.0
1584017952.1409426,37.0
1584017952.2191584,33.0
1584017952.3254585,48.0
1584017952.4353185,42.0
1584017952.5450666,49.0
1584017952.655956,32.0
1584017952.7629797,49.0
1584017952.8729887,36.0
1584017952.9850707,42.0
1584017953.0911036,50.0
1584017953.2020526,36.0
1584017953.3109493,49.0
1584017953.4191911,36.0
1584017953.5300357,49.0
1584017953.6431305,37.0
1584017953.7510054,38.0
1584017953.8568535,46.0
1584017953.9660575,32.0
1584017954.0811934,30.0
1584017954.1861477,43.0
1584017954.2959673,37.0
1584017954.404448,30.0
1584017954.5151317,33.0
1584017954.6242456,41.0
1584017954.7382011,41.0
1584017954.8423123,41.0
1584017954.9550695,39.0
1584017955.061974,41.0
1584017955.1701617,43.0
