Time,Temperature
1584348391.2787614,36.0
1584348391.3896542,35.0
1584348391.5015492,48.0
1584348391.6064494,42.0
1584348391.7163455,31.0
1584348391.8255713,38.0
1584348391.9344685,35.0
1584348392.044366,31.0
1584348392.15426,48.0
1584348392.2631576,38.0
1584348392.375051,49.0
1584348392.4819503,47.0
1584348392.5918474,43.0
1584348392.7007432,48.0
1584348392.8126383,45.0
1584348392.9215343,36.0
1584348393.029433,32.0
1584348393.1403282,36.0
1584348393.2480662,38.0
1584348393.356763,39.0
1584348393.46902,33.0
1584348393.5769172,30.0
