Time,Temperature
1584347954.079194,30.0
1584347954.1701078,43.0
1584347954.2829995,30.0
1584347954.3876178,47.0
1584347954.4992914,40.0
1584347954.6064906,30.0
1584347954.7165682,46.0
1584347954.8314593,40.0
1584347954.93561,48.0
1584347955.0445077,50.0
1584347955.153404,36.0
1584347955.2652981,32.0
1584347955.374196,35.0
1584347955.4840927,46.0
1584347955.6449406,39.0
1584347955.7008908,45.0
1584347955.8117821,48.0
1584347955.9199371,38.0
1584347956.0298326,38.0
1584347956.1401157,34.0
1584347956.2482789,33.0
1584347956.357174,44.0
1584347956.4720654,49.0
1584347956.5929523,41.0
1584347956.684866,37.0
1584347956.794761,50.0
1584347956.905076,43.0
1584347957.0149717,32.0
