Time,Temperature
1589867525.5909598,66.0
1589867525.5909598,66.0
1589867525.7019405,66.0
1589867525.7019405,66.0
1589867525.8094378,66.0
1589867525.8094378,66.0
1589867525.9185436,66.0
1589867525.9185436,66.0
1589867526.0325878,66.0
1589867526.0325878,66.0
1589867526.1379075,66.0
1589867526.1379075,66.0
1589867526.2525642,66.0
1589867526.2525642,66.0
1589867526.354631,66.0
1589867526.354631,66.0
1589867526.464528,66.0
1589867526.464528,66.0
1589867526.5764189,66.0
1589867526.5764189,66.0
1589867526.68342,66.0
1589867526.68342,66.0
1589867526.7944665,66.0
1589867526.7944665,66.0
1589867526.90731,66.0
1589867526.90731,66.0
1589867527.01321,66.0
1589867527.01321,66.0
1589867527.1221075,66.0
1589867527.1221075,66.0
1589867527.2320943,66.0
1589867527.2320943,66.0
1589867527.339487,66.0
1589867527.339487,66.0
1589867527.4494126,66.0
1589867527.4494126,66.0
1589867527.5621078,66.0
1589867527.5621078,66.0
1589867527.6684237,66.0
1589867527.6684237,66.0
1589867527.781518,66.0
1589867527.781518,66.0
1589867527.889097,66.0
1589867527.889097,66.0
1589867528.0014198,66.0
1589867528.0014198,66.0
1589867528.1074846,66.0
1589867528.1074846,66.0
1589867528.2184243,66.0
1589867528.2184243,66.0
1589867528.3264976,66.0
1589867528.3264976,66.0
1589867528.4364345,66.0
1589867528.4364345,66.0
1589867528.545808,66.0
1589867528.545808,66.0
1589867528.6566994,66.0
1589867528.6566994,66.0
1589867528.7636387,66.0
1589867528.7636387,66.0
1589867528.8765361,66.0
1589867528.8765361,66.0
1589867528.9797592,66.0
1589867528.9797592,66.0
1589867529.0956528,66.0
1589867529.0956528,66.0
1589867529.1983159,66.0
1589867529.1983159,66.0
1589867529.3084166,66.0
1589867529.3084166,66.0
1589867529.4179287,66.0
1589867529.4179287,66.0
1589867529.5324414,66.0
1589867529.5324414,66.0
1589867529.6357093,66.0
1589867529.6357093,66.0
1589867529.747849,66.0
1589867529.747849,66.0
1589867529.8579688,66.0
1589867529.8579688,66.0
1589867529.970442,66.0
1589867529.970442,66.0
1589867530.077099,66.0
1589867530.077099,66.0
1589867530.1887772,66.0
1589867530.1887772,66.0
1589867530.293076,66.0
1589867530.293076,66.0
1589867530.4018197,66.0
1589867530.4018197,66.0
1589867530.512148,66.0
1589867530.512148,66.0
1589867530.6224184,66.0
1589867530.6224184,66.0
1589867530.7323105,66.0
1589867530.7323105,66.0
1589867530.845478,66.0
1589867530.845478,66.0
1589867530.9500651,66.0
1589867530.9500651,66.0
1589867531.0601597,66.0
1589867531.0601597,66.0
1589867531.170443,66.0
1589867531.170443,66.0
1589867531.2783399,66.0
1589867531.2783399,66.0
1589867531.3862708,66.0
1589867531.3862708,66.0
1589867531.4962392,66.0
1589867531.4962392,66.0
1589867531.6071198,66.0
1589867531.6071198,66.0
1589867531.715758,66.0
1589867531.715758,66.0
1589867531.8236115,66.0
1589867531.8236115,66.0
1589867531.9384499,66.0
1589867531.9384499,66.0
1589867532.0429926,66.0
1589867532.0429926,66.0
1589867532.1515067,66.0
1589867532.1515067,66.0
1589867532.262059,66.0
1589867532.262059,66.0
1589867532.370379,66.0
1589867532.370379,66.0
1589867532.4821296,66.0
1589867532.4821296,66.0
1589867532.5891206,66.0
1589867532.5891206,66.0
1589867532.6984434,66.0
1589867532.6984434,66.0
1589867532.813596,66.0
1589867532.813596,66.0
1589867532.9174957,66.0
1589867532.9174957,66.0
1589867533.031176,66.0
1589867533.031176,66.0
1589867533.1383448,66.0
1589867533.1383448,66.0
1589867533.247411,66.0
1589867533.247411,66.0
1589867533.3563032,66.0
1589867533.3563032,66.0
1589867533.470195,66.0
1589867533.470195,66.0
1589867533.5751116,66.0
1589867533.5751116,66.0
1589867533.687174,66.0
1589867533.687174,66.0
1589867533.7922707,66.0
1589867533.7922707,66.0
1589867533.9013655,66.0
1589867533.9013655,66.0
1589867534.0143087,66.0
1589867534.0143087,66.0
1589867534.1213443,66.0
1589867534.1213443,66.0
1589867534.2304533,66.0
1589867534.2304533,66.0
1589867534.3422477,66.0
1589867534.3422477,66.0
1589867534.4483001,66.0
1589867534.4483001,66.0
1589867534.5631073,66.0
1589867534.5631073,66.0
1589867534.6695433,66.0
1589867534.6695433,66.0
1589867534.7820985,66.0
1589867534.7820985,66.0
1589867534.8880434,66.0
1589867534.8880434,66.0
1589867534.9979403,66.0
1589867534.9979403,66.0
1589867535.106836,66.0
1589867535.106836,66.0
1589867535.2190833,66.0
1589867535.2190833,66.0
1589867535.325506,66.0
1589867535.325506,66.0
1589867535.4386337,66.0
1589867535.4386337,66.0
1589867535.5435345,66.0
1589867535.5435345,66.0
1589867535.6564722,66.0
1589867535.6564722,66.0
1589867535.7624998,66.0
1589867535.7624998,66.0
1589867535.8720927,66.0
1589867535.8720927,66.0
1589867535.9797409,66.0
1589867535.9797409,66.0
1589867536.0891283,66.0
1589867536.0891283,66.0
1589867536.1994472,66.0
1589867536.1994472,66.0
1589867536.3121212,66.0
1589867536.3121212,66.0
1589867536.420451,66.0
1589867536.420451,66.0
1589867536.5280945,66.0
1589867536.5280945,66.0
1589867536.6391988,66.0
1589867536.6391988,66.0
1589867536.7505915,66.0
1589867536.7505915,66.0
1589867536.855073,66.0
1589867536.855073,66.0
1589867536.964128,66.0
1589867536.964128,66.0
1589867537.0767357,66.0
1589867537.0767357,66.0
1589867537.1836357,66.0
1589867537.1836357,66.0
1589867537.295569,66.0
1589867537.295569,66.0
1589867537.404715,66.0
1589867537.404715,66.0
1589867537.5123127,66.0
1589867537.5123127,66.0
1589867537.6212094,66.0
1589867537.6212094,66.0
1589867537.730107,66.0
1589867537.730107,66.0
1589867537.8420746,66.0
1589867537.8420746,66.0
1589867537.9500327,66.0
1589867537.9500327,66.0
1589867538.061444,66.0
1589867538.061444,66.0
1589867538.170142,66.0
1589867538.170142,66.0
1589867538.2762928,66.0
1589867538.2762928,66.0
1589867538.3871543,66.0
1589867538.3871543,66.0
1589867538.5004463,66.0
1589867538.5004463,66.0
1589867538.6060734,66.0
1589867538.6060734,66.0
1589867538.7150056,66.0
1589867538.7150056,66.0
1589867538.826008,66.0
1589867538.826008,66.0
1589867538.9337652,66.0
1589867538.9337652,66.0
1589867539.0421116,66.0
1589867539.0421116,66.0
1589867539.1564152,66.0
1589867539.1564152,66.0
1589867539.2612085,66.0
1589867539.2612085,66.0
1589867539.3721035,66.0
1589867539.3721035,66.0
1589867539.4810014,66.0
1589867539.4810014,66.0
1589867539.5898743,66.0
1589867539.5898743,66.0
1589867539.6986365,66.0
1589867539.6986365,66.0
1589867539.8143482,66.0
1589867539.8143482,66.0
1589867539.9206855,66.0
1589867539.9206855,66.0
1589867540.030931,66.0
1589867540.030931,66.0
1589867540.136417,66.0
1589867540.136417,66.0
1589867540.251901,66.0
1589867540.251901,66.0
1589867540.35742,66.0
1589867540.35742,66.0
1589867540.4700232,66.0
1589867540.4700232,66.0
1589867540.576249,66.0
1589867540.576249,66.0
1589867540.6881335,66.0
1589867540.6881335,66.0
1589867540.7934158,66.0
1589867540.7934158,66.0
1589867540.901874,66.0
1589867540.901874,66.0
1589867541.012478,66.0
1589867541.012478,66.0
1589867541.1218255,66.0
1589867541.1218255,66.0
1589867541.2320752,66.0
1589867541.2320752,66.0
1589867541.3451338,66.0
1589867541.3451338,66.0
1589867541.4503138,66.0
1589867541.4503138,66.0
1589867541.5592132,66.0
1589867541.5592132,66.0
1589867541.668875,66.0
1589867541.668875,66.0
1589867541.782134,66.0
1589867541.782134,66.0
1589867541.8891704,66.0
1589867541.8891704,66.0
1589867541.9960694,66.0
1589867541.9960694,66.0
1589867542.1066873,66.0
1589867542.1066873,66.0
1589867542.2182124,66.0
1589867542.2182124,66.0
1589867542.3254714,66.0
1589867542.3254714,66.0
1589867542.4372387,66.0
1589867542.4372387,66.0
1589867542.5432215,66.0
1589867542.5432215,66.0
1589867542.653266,66.0
1589867542.653266,66.0
1589867542.7624593,66.0
1589867542.7624593,66.0
1589867542.8769932,66.0
1589867542.8769932,66.0
1589867542.9809835,66.0
1589867542.9809835,66.0
1589867543.0900166,66.0
1589867543.0900166,66.0
1589867543.1999981,66.0
1589867543.1999981,66.0
1589867543.3132463,66.0
