Time,Temperature
1588620210.6634207,66.0
1588620210.6634207,66.0
1588620210.7765663,66.0
1588620210.7765663,66.0
1588620210.8816094,66.0
1588620210.8816094,66.0
1588620210.993612,66.0
1588620210.993612,66.0
1588620211.1042964,66.0
1588620211.1042964,66.0
1588620211.2135327,66.0
1588620211.2135327,66.0
1588620211.3214827,66.0
1588620211.3214827,66.0
1588620211.4284856,66.0
1588620211.4284856,66.0
1588620211.538433,66.0
1588620211.538433,66.0
1588620211.6467252,66.0
1588620211.6467252,66.0
1588620211.755778,66.0
1588620211.755778,66.0
1588620211.8651373,66.0
1588620211.8651373,66.0
1588620211.9762533,66.0
1588620211.9762533,66.0
1588620212.0873544,66.0
1588620212.0873544,66.0
1588620212.1956105,66.0
1588620212.1956105,66.0
1588620212.3047748,66.0
1588620212.3047748,66.0
1588620212.413472,66.0
1588620212.413472,66.0
1588620212.5266988,66.0
1588620212.5266988,66.0
1588620212.6332784,66.0
1588620212.6332784,66.0
1588620212.7403696,66.0
1588620212.7403696,66.0
1588620212.854274,66.0
1588620212.854274,66.0
1588620212.9619484,66.0
1588620212.9619484,66.0
1588620213.0711732,66.0
1588620213.0711732,66.0
1588620213.1803231,66.0
1588620213.1803231,66.0
1588620213.28639,66.0
1588620213.28639,66.0
1588620213.3994403,66.0
1588620213.3994403,66.0
1588620213.5070953,66.0
1588620213.5070953,66.0
1588620213.615327,66.0
1588620213.615327,66.0
1588620213.730336,66.0
1588620213.730336,66.0
1588620213.8375726,66.0
1588620213.8375726,66.0
1588620213.9443727,66.0
1588620213.9443727,66.0
1588620214.0557249,66.0
1588620214.0557249,66.0
1588620214.1614873,66.0
1588620214.1614873,66.0
1588620214.2751477,66.0
1588620214.2751477,66.0
1588620214.3825104,66.0
1588620214.3825104,66.0
1588620214.4934564,66.0
1588620214.4934564,66.0
1588620214.5990326,66.0
1588620214.5990326,66.0
1588620214.7141,66.0
1588620214.7141,66.0
1588620214.818649,66.0
1588620214.818649,66.0
1588620214.9276607,66.0
1588620214.9276607,66.0
1588620215.0374172,66.0
1588620215.0374172,66.0
1588620215.1508396,66.0
1588620215.1508396,66.0
1588620215.2584038,66.0
1588620215.2584038,66.0
1588620215.3685212,66.0
1588620215.3685212,66.0
1588620215.4743595,66.0
1588620215.4743595,66.0
1588620215.5873446,66.0
1588620215.5873446,66.0
1588620215.6933553,66.0
1588620215.6933553,66.0
1588620215.803648,66.0
1588620215.803648,66.0
1588620215.915656,66.0
1588620215.915656,66.0
1588620216.0243611,66.0
1588620216.0243611,66.0
1588620216.1310503,66.0
1588620216.1310503,66.0
1588620216.2444055,66.0
1588620216.2444055,66.0
1588620216.3544686,66.0
1588620216.3544686,66.0
1588620216.4643397,66.0
1588620216.4643397,66.0
1588620216.6073446,66.0
1588620216.6073446,66.0
1588620216.6783152,66.0
1588620216.6783152,66.0
1588620216.7933593,66.0
1588620216.7933593,66.0
1588620216.900321,66.0
1588620216.900321,66.0
1588620217.005406,66.0
1588620217.005406,66.0
1588620217.1164567,66.0
1588620217.1164567,66.0
1588620217.2295299,66.0
1588620217.2295299,66.0
1588620217.333631,66.0
1588620217.333631,66.0
1588620217.4465716,66.0
1588620217.4465716,66.0
1588620217.5543435,66.0
1588620217.5543435,66.0
1588620217.661439,66.0
1588620217.661439,66.0
1588620217.7715087,66.0
1588620217.7715087,66.0
1588620217.8814847,66.0
1588620217.8814847,66.0
1588620218.024264,66.0
1588620218.024264,66.0
1588620218.1043437,66.0
1588620218.1043437,66.0
1588620218.2141793,66.0
1588620218.2141793,66.0
1588620218.3189774,66.0
1588620218.3189774,66.0
1588620218.4273913,66.0
1588620218.4273913,66.0
1588620218.5413513,66.0
1588620218.5413513,66.0
