Time,Temperature
1584340763.5009754,44.0
1584340763.6098723,39.0
1584340763.715772,34.0
1584340763.8276653,32.0
1584340763.9375627,45.0
1584340764.047458,42.0
1584340764.1543574,36.0
1584340764.2642531,44.0
1584340764.3721504,37.0
1584340764.4823096,33.0
1584340764.5922062,39.0
1584340764.7021022,43.0
1584340764.81,43.0
1584340764.9208953,46.0
1584340765.0307915,35.0
1584340765.1396887,46.0
1584340765.2475863,46.0
1584340765.356484,39.0
1584340765.4663792,50.0
1584340765.5785358,33.0
1584340765.6854336,44.0
1584340765.7953296,49.0
1584340765.9052253,32.0
1584340766.013125,41.0
1584340766.189957,33.0
1584340766.2429066,40.0
1584340766.3418136,41.0
1584340766.4537077,30.0
1584340766.5688577,44.0
1584340766.6727598,49.0
1584340766.780657,31.0
1584340766.8895543,49.0
1584340766.9974523,45.0
1584340767.108348,45.0
1584340767.2172444,45.0
1584340767.3271415,36.0
1584340767.435039,36.0
1584340767.5461829,34.0
1584340767.654082,44.0
1584340767.7629771,46.0
1584340767.8728745,44.0
1584340767.9847677,35.0
1584340768.0936651,46.0
1584340768.2005644,49.0
1584340768.309462,34.0
1584340768.4203565,39.0
1584340768.528502,42.0
1584340768.640396,43.0
1584340768.7602832,37.0
1584340768.8571908,30.0
1584340768.9660883,37.0
1584340769.0759838,37.0
1584340769.1858816,43.0
1584340769.295777,39.0
1584340769.404674,31.0
1584340769.5158246,46.0
1584340769.6247225,48.0
1584340769.7316206,32.0
1584340769.8425164,47.0
1584340769.9504147,34.0
1584340770.0633082,33.0
1584340770.1702077,40.0
1584340770.2801037,35.0
1584340770.3899999,30.0
1584340770.4991555,39.0
1584340770.6130462,33.0
1584340770.7179465,33.0
1584340770.8278432,30.0
1584340770.9377403,44.0
