Time,Temperature
1584350062.85685,37.0
1584350062.85685,37.0
1584350062.9669256,35.0
1584350062.9669256,35.0
1584350063.0751448,35.0
1584350063.0751448,35.0
1584350063.186316,39.0
1584350063.186316,39.0
1584350063.2946556,44.0
1584350063.2946556,44.0
1584350063.4040384,44.0
1584350063.4040384,44.0
1584350063.5126832,34.0
1584350063.5126832,34.0
1584350063.6287162,30.0
1584350063.6287162,30.0
1584350063.7324123,33.0
1584350063.7324123,33.0
1584350063.841309,43.0
1584350063.841309,43.0
1584350063.9532044,32.0
1584350063.9532044,32.0
1584350064.0600421,38.0
1584350064.0600421,38.0
1584350064.1697817,47.0
1584350064.1697817,47.0
1584350064.2813509,30.0
1584350064.2813509,30.0
1584350064.3882494,37.0
1584350064.3882494,37.0
1584350064.497138,38.0
1584350064.497138,38.0
1584350064.6132793,42.0
1584350064.6132793,42.0
1584350064.7177134,40.0
1584350064.7177134,40.0
1584350064.8288066,36.0
1584350064.8288066,36.0
1584350064.93873,34.0
1584350064.93873,34.0
1584350065.0449996,33.0
1584350065.0449996,33.0
1584350065.1537027,38.0
1584350065.1537027,38.0
1584350065.264555,32.0
1584350065.264555,32.0
1584350065.3746939,38.0
1584350065.3746939,38.0
1584350065.4870582,30.0
1584350065.4870582,30.0
1584350065.5926642,37.0
1584350065.5926642,37.0
1584350065.7010338,35.0
1584350065.8153415,36.0
1584350065.920771,39.0
1584350066.0288055,32.0
1584350066.140699,32.0
1584350066.2479987,32.0
1584350066.357435,40.0
1584350066.4668171,49.0
1584350066.5787125,33.0
1584350066.6866102,35.0
1584350066.7948604,47.0
1584350066.905577,45.0
1584350067.0135703,30.0
1584350067.1229322,40.0
1584350067.2354188,35.0
1584350067.3415172,44.0
1584350067.4522958,43.0
1584350067.5625577,49.0
1584350067.6698437,38.0
1584350067.7784781,48.0
1584350067.8880131,42.0
1584350067.9972491,47.0
1584350068.1128292,35.0
1584350068.2167382,36.0
1584350068.3266337,33.0
1584350068.4392521,36.0
1584350068.5471702,35.0
1584350068.6535118,45.0
1584350068.7644067,42.0
1584350068.8723047,43.0
1584350068.98336,44.0
1584350069.0929642,41.0
1584350069.2017806,30.0
1584350069.3097014,45.0
1584350069.419978,45.0
1584350069.5292318,35.0
1584350069.6400063,33.0
1584350069.7481728,44.0
1584350069.861717,36.0
1584350069.9675894,48.0
1584350070.0778766,50.0
1584350070.185977,46.0
1584350070.2949507,42.0
1584350070.4064448,48.0
1584350070.5143435,32.0
1584350070.6412232,31.0
1584350070.7321374,46.0
1584350070.8435152,42.0
1584350070.9514134,45.0
1584350071.0613086,33.0
1584350071.169491,49.0
1584350071.2783866,44.0
1584350071.3903062,47.0
1584350071.502788,47.0
1584350071.6077359,45.0
1584350071.7169116,37.0
1584350071.8268065,32.0
1584350071.9347055,30.0
