Time,Temperature
1584346769.4361858,43.0
1584346769.545082,50.0
1584346769.6559772,34.0
1584346769.7628767,39.0
1584346769.873784,36.0
1584346769.981682,48.0
1584346770.0925775,49.0
1584346770.200732,49.0
1584346770.3096273,32.0
1584346770.4195242,46.0
1584346770.5294218,31.0
1584346770.638318,47.0
1584346770.7482147,43.0
1584346770.8622768,41.0
1584346770.9671776,32.0
1584346771.0750756,50.0
1584346771.1862202,41.0
1584346771.2951176,43.0
1584346771.403409,36.0
1584346771.5153034,41.0
1584346771.6251976,31.0
1584346771.7330961,48.0
1584346771.8419929,36.0
1584346771.9510045,46.0
1584346772.0599015,47.0
1584346772.1700509,32.0
1584346772.2789485,49.0
1584346772.3878667,49.0
