Time,Temperature
1588603205.0051694,55.0
1588603205.0051694,55.0
1588603205.1172764,55.0
1588603205.1172764,55.0
1588603205.2304296,55.0
1588603205.2304296,55.0
1588603205.334407,55.0
1588603205.334407,55.0
1588603205.446409,55.0
1588603205.446409,55.0
1588603205.5533583,55.0
1588603205.5533583,55.0
1588603205.6623504,55.0
1588603205.6623504,55.0
1588603205.7733188,55.0
1588603205.7733188,55.0
1588603205.8806558,55.0
1588603205.8806558,55.0
1588603205.9902203,55.0
1588603205.9902203,55.0
1588603206.104392,55.0
1588603206.104392,55.0
1588603206.210356,55.0
1588603206.210356,55.0
1588603206.3196611,55.0
1588603206.3196611,55.0
1588603206.4288394,55.0
1588603206.4288394,55.0
1588603206.5423906,55.0
1588603206.5423906,55.0
1588603206.651393,55.0
1588603206.651393,55.0
1588603206.7560506,55.0
1588603206.7560506,55.0
1588603206.8662372,55.0
1588603206.8662372,55.0
1588603206.9799275,55.0
1588603206.9799275,55.0
1588603207.0857615,55.0
1588603207.0857615,55.0
1588603207.1933472,55.0
1588603207.1933472,55.0
1588603207.3058968,55.0
1588603207.3058968,55.0
1588603207.4176815,55.0
1588603207.4176815,55.0
1588603207.5209231,55.0
1588603207.5209231,55.0
1588603207.6330793,55.0
1588603207.6330793,55.0
1588603207.7411222,55.0
1588603207.7411222,55.0
1588603207.8543627,55.0
1588603207.8543627,55.0
1588603207.9590304,55.0
1588603207.9590304,55.0
1588603208.0713277,55.0
1588603208.0713277,55.0
1588603208.179605,55.0
1588603208.179605,55.0
1588603208.2870133,55.0
1588603208.2870133,55.0
1588603208.3993635,55.0
1588603208.3993635,55.0
1588603208.505331,55.0
1588603208.505331,55.0
1588603208.6174984,55.0
1588603208.6174984,55.0
1588603208.726231,55.0
1588603208.726231,55.0
1588603208.8344896,55.0
1588603208.8344896,55.0
1588603208.945333,55.0
1588603208.945333,55.0
1588603209.0533547,55.0
1588603209.0533547,55.0
1588603209.165404,55.0
1588603209.165404,55.0
1588603209.276453,55.0
1588603209.276453,55.0
1588603209.382441,55.0
1588603209.382441,55.0
1588603209.4936616,55.0
1588603209.4936616,55.0
1588603209.6054828,55.0
1588603209.6054828,55.0
1588603209.7143788,55.0
1588603209.7143788,55.0
1588603209.8194218,55.0
1588603209.8194218,55.0
1588603209.9294684,55.0
1588603209.9294684,55.0
1588603210.0414045,55.0
1588603210.0414045,55.0
1588603210.1508713,55.0
1588603210.1508713,55.0
