Time,Temperature
1584343530.4358122,48.0
1584343530.545103,33.0
1584343530.6554983,44.0
1584343530.7637756,30.0
1584343530.8729198,44.0
1584343530.9838176,41.0
1584343531.0917144,46.0
1584343531.2033203,35.0
1584343531.3122184,45.0
1584343531.4211159,40.0
1584343531.5290139,50.0
1584343531.6379118,40.0
1584343531.747805,43.0
1584343531.856703,36.0
1584343531.9675984,32.0
1584343532.0764952,46.0
1584343532.1873906,33.0
1584343532.2962868,45.0
1584343532.4037507,30.0
1584343532.5126474,49.0
1584343532.626539,48.0
1584343532.732285,31.0
1584343532.8460655,41.0
1584343532.9512773,45.0
1584343533.060843,43.0
1584343533.1705225,37.0
1584343533.279231,44.0
1584343533.3937922,41.0
1584343533.498695,43.0
1584343533.6085904,47.0
1584343533.721483,42.0
1584343533.8253844,47.0
1584343533.9632914,37.0
1584343534.046213,35.0
1584343534.1551094,34.0
1584343534.2690022,35.0
1584343534.3768995,44.0
1584343534.482603,41.0
1584343534.5928237,31.0
1584343534.7064078,50.0
1584343534.8116772,35.0
1584343534.921576,33.0
1584343535.031878,31.0
1584343535.1427498,46.0
1584343535.2479537,45.0
1584343535.3572502,46.0
1584343535.4700153,43.0
1584343535.5762494,47.0
1584343535.6855824,49.0
1584343535.7957406,47.0
1584343535.9096324,33.0
1584343536.0195282,34.0
1584343536.123424,46.0
1584343536.233199,40.0
