Time,Temperature
1584348295.90762,31.0
1584348297.01757,30.0
1584348305.46611,36.0
1584348306.58419,30.0
1584348307.72915,40.0
1584348308.82864,35.0
1584348309.95834,42.0
1584348311.04632,48.0
1584348312.17586,37.0
1584348313.28338,35.0
1584348314.4113,47.0
1584348315.49641,50.0
1584348316.60256,37.0
1584348317.7147,50.0
1584348328.71685,48.0
1584348329.83012,47.0
1584348330.94479,46.0
1584348332.05548,44.0
1584348333.15367,47.0
1584348334.29243,42.0
1584348335.43938,39.0
1584348336.52732,44.0
1584348337.64758,33.0
1584348338.75113,40.0
1584348339.85574,34.0
1584348340.97653,49.0
1584348342.08056,31.0
1584348343.16728,30.0
1584348344.28471,45.0
1584348345.37537,35.0
1584348346.46869,48.0
1584348347.56738,45.0
1584348348.66163,40.0
1584348349.76989,50.0
1584348350.88865,34.0
1584348352.01681,37.0
1584348353.13376,40.0
1584348354.25869,45.0
1584348355.50551,30.0
1584348356.59648,47.0
1584348357.70643,46.0
1584348358.80356,33.0
1584348359.92033,36.0
1584348361.02855,40.0
1584348370.6569982,30.0
1584348370.749909,37.0
1584348370.8618045,41.0
1584348370.9669669,32.0
1584348371.075716,42.0
1584348371.191421,40.0
1584348371.296323,45.0
1584348371.4042196,43.0
1584348371.515115,42.0
1584348371.6290207,42.0
1584348371.731924,30.0
1584348371.8418198,46.0
1584348371.950717,46.0
1584348372.0607624,34.0
1584348372.1708183,31.0
1584348372.2817142,41.0
1584348372.3876126,35.0
1584348372.5046237,42.0
1584348372.6112792,40.0
1584348372.7171814,44.0
1584348372.8260777,31.0
1584348372.9409668,33.0
1584348373.0466235,50.0
1584348373.154058,44.0
1584348373.265755,32.0
1584348373.372081,48.0
1584348373.4817407,39.0
1584348373.5916367,42.0
1584348373.7007203,41.0
1584348373.8149815,47.0
1584348373.9211426,32.0
1584348374.0297968,43.0
1584348374.1387434,50.0
1584348374.2523699,48.0
1584348374.3582551,44.0
1584348374.4661522,33.0
1584348374.577047,33.0
1584348374.6859434,38.0
1584348374.7948408,36.0
1584348374.905737,35.0
1584348375.0148883,45.0
1584348375.1237833,49.0
1584348375.2376757,44.0
1584348375.3425775,45.0
1584348375.4504795,48.0
1584348375.5660887,47.0
1584348375.6697698,41.0
1584348375.7800725,45.0
1584348375.8878338,45.0
1584348375.9991465,33.0
1584348376.1065726,41.0
1584348376.2171452,38.0
1584348376.3253846,46.0
1584348376.438756,35.0
1584348376.5457904,45.0
1584348376.6546888,37.0
1584348376.7645826,42.0
1584348376.8724818,46.0
1584348376.982377,38.0
1584348377.0922217,35.0
1584348377.202118,45.0
1584348377.312012,32.0
1584348377.4209092,49.0
1584348377.5288103,30.0
1584348377.6380897,49.0
1584348377.7488592,37.0
1584348377.8567584,31.0
1584348377.9676526,38.0
1584348378.077801,37.0
1584348378.1846986,39.0
1584348378.2955947,34.0
1584348378.4044921,47.0
1584348378.5153868,35.0
1584348378.6222854,33.0
1584348378.7331822,47.0
1584348378.8420782,39.0
1584348379.0331514,42.0
1584348379.0601263,37.0
1584348379.170021,32.0
1584348379.2789192,39.0
1584348379.3898132,42.0
1584348379.5027063,41.0
1584348379.606609,44.0
1584348379.7175047,33.0
1584348379.8273995,30.0
1584348379.9362957,31.0
1584348380.0444498,49.0
1584348380.1553457,34.0
1584348380.2632449,46.0
1584348380.3720033,30.0
1584348380.4867039,48.0
1584348380.5932431,39.0
1584348380.7011397,45.0
1584348380.8152344,33.0
1584348380.919135,30.0
1584348381.0312858,49.0
1584348381.1381848,38.0
1584348381.2490804,38.0
1584348381.3569784,49.0
1584348381.4668736,40.0
1584348381.5767703,50.0
1584348381.6846673,48.0
