Time,Temperature
1584347113.2035103,33.0
1584347113.3107026,37.0
1584347113.4220946,41.0
1584347113.5338194,48.0
1584347113.6385427,36.0
1584347113.7514343,46.0
1584347113.8566043,32.0
1584347113.966525,30.0
1584347114.076421,48.0
1584347114.1863158,47.0
1584347114.2942135,50.0
1584347114.4051094,49.0
1584347114.5130086,42.0
1584347114.6239028,48.0
1584347114.7367964,31.0
1584347114.8466918,42.0
1584347114.9505942,38.0
1584347115.0617864,33.0
1584347115.1739829,36.0
1584347115.278883,38.0
1584347115.3887794,33.0
1584347115.5016718,39.0
1584347115.607574,33.0
1584347115.7214127,38.0
1584347115.8256752,49.0
1584347115.935344,43.0
1584347116.044052,47.0
1584347116.1587884,41.0
1584347116.2626338,48.0
1584347116.3725307,39.0
1584347116.4814265,50.0
1584347116.5933204,41.0
1584347116.7032244,47.0
1584347116.810123,40.0
1584347116.9200187,37.0
1584347117.067879,36.0
1584347117.1398113,39.0
1584347117.2492235,44.0
1584347117.3621168,32.0
1584347117.4720123,44.0
1584347117.5769122,48.0
1584347117.6848123,50.0
1584347117.7983947,33.0
1584347117.9033077,40.0
1584347118.0134685,32.0
1584347118.122777,50.0
1584347118.2336133,34.0
1584347118.3471787,30.0
1584347118.4510806,30.0
1584347118.5599763,32.0
1584347132.63949,43.0
1584347132.7513862,39.0
1584347132.858284,45.0
1584347132.97027,50.0
1584347133.0771706,33.0
1584347133.184609,42.0
1584347133.2951682,44.0
1584347133.4071884,34.0
1584347133.513282,50.0
1584347133.6257622,33.0
1584347133.7347775,31.0
1584347133.8431325,40.0
1584347133.9532096,40.0
1584347134.0606928,47.0
1584347134.171304,40.0
1584347134.278508,38.0
1584347134.3890278,41.0
1584347134.498058,42.0
1584347134.6064832,47.0
1584347134.718564,48.0
1584347134.825409,49.0
1584347134.9373732,32.0
1584347135.0438626,47.0
1584347135.1547883,36.0
1584347135.263579,34.0
1584347135.3726406,37.0
1584347135.4814696,32.0
1584347135.5963397,30.0
1584347135.7018898,45.0
1584347135.811095,42.0
1584347135.9199336,46.0
1584347136.0298457,31.0
1584347136.1384006,33.0
1584347136.2477214,41.0
1584347136.3569899,38.0
1584347136.4664817,45.0
1584347136.5784495,50.0
1584347136.6879513,41.0
1584347136.7966459,32.0
1584347136.9097135,30.0
1584347137.0157948,45.0
1584347137.154229,50.0
1584347137.2381496,42.0
1584347137.341954,40.0
1584347137.4508507,50.0
1584347137.5615845,42.0
1584347137.6691277,33.0
1584347137.7792616,40.0
1584347137.8883176,48.0
1584347138.000284,32.0
1584347138.107608,40.0
1584347138.2214277,33.0
1584347138.3251975,41.0
1584347138.436283,38.0
1584347138.5450995,39.0
1584347138.6541338,31.0
1584347138.7628396,33.0
1584347138.8723588,38.0
1584347138.983733,36.0
