Time,Temperature
1584019102.4892707,47.0
1584019102.5911748,35.0
1584019102.7030685,45.0
1584019102.8102493,45.0
1584019102.9201455,36.0
1584019103.0320418,42.0
1584019103.1396923,42.0
1584019103.2481706,41.0
1584019103.357855,43.0
1584019103.4692945,37.0
1584019103.5775423,45.0
1584019103.6868913,44.0
1584019103.7981412,42.0
1584019103.9044144,39.0
1584019104.0153112,39.0
1584019104.128219,30.0
1584019104.2373476,31.0
1584019104.3434381,37.0
1584019104.4506972,50.0
1584019104.566686,44.0
1584019104.6704853,47.0
1584019104.781009,48.0
1584019104.8898945,50.0
1584019105.0035293,36.0
1584019105.1086571,45.0
1584019105.21669,37.0
1584019105.3260992,48.0
1584019105.4375224,43.0
1584019105.5474732,50.0
1584019105.6566732,48.0
1584019105.7646923,33.0
1584019105.8757691,38.0
1584019105.9881933,47.0
1584019106.093094,45.0
1584019106.202705,44.0
1584019106.3105807,37.0
1584019106.422829,49.0
1584019106.5302176,38.0
1584019106.6398883,43.0
1584019106.748971,44.0
1584019106.8582675,30.0
1584019106.967488,38.0
1584019107.0763853,37.0
1584019107.1882794,48.0
1584019107.2969792,46.0
1584019107.4072804,31.0
1584019107.5160818,50.0
1584019107.6275525,33.0
1584019107.737455,39.0
1584019107.841989,32.0
1584019107.9534805,44.0
1584019108.066081,31.0
1584019108.1732268,32.0
1584019108.2794316,38.0
1584019108.3892252,32.0
1584019108.4973955,48.0
1584019108.6082647,40.0
1584019108.7184184,42.0
1584019108.8273156,33.0
1584019108.939414,44.0
1584019109.0473118,34.0
1584019109.1567473,47.0
1584019109.2646468,39.0
1584019109.3729122,37.0
1584019109.4828084,46.0
