Time,Temperature
1584341058.7222965,30.0
1584341058.8254964,43.0
1584341058.9353814,38.0
1584341059.0468135,33.0
1584341059.159417,34.0
1584341059.26332,41.0
1584341059.3722172,39.0
1584341059.4827833,39.0
1584341059.5922112,30.0
1584341059.702117,36.0
1584341059.8132567,46.0
1584341059.9202576,46.0
1584341060.0301533,37.0
1584341060.1410487,40.0
1584341060.247948,31.0
1584341060.3568459,41.0
1584341060.4717367,46.0
1584341060.5766363,50.0
1584341060.685535,36.0
1584341060.7954304,42.0
1584341060.9035828,33.0
1584341061.0144768,33.0
1584341061.123375,43.0
1584341061.2352695,39.0
1584341061.3421683,36.0
1584341061.4520657,46.0
1584341061.560962,46.0
1584341061.6698582,44.0
1584341061.7847497,44.0
1584341061.8899176,41.0
1584341061.9988153,36.0
1584341062.107712,49.0
1584341062.2216053,30.0
1584341062.3255055,31.0
1584341062.4364018,44.0
1584341062.5452986,33.0
1584341062.6531973,31.0
1584341062.764092,40.0
1584341062.87199,38.0
1584341062.982145,39.0
1584341063.0910413,34.0
1584341063.2019384,35.0
1584341063.3128333,44.0
1584341063.4207294,50.0
1584341063.5346239,38.0
1584341063.6415217,50.0
1584341063.7514172,40.0
1584341063.8583157,35.0
1584341063.9714627,34.0
1584341064.0763643,48.0
1584341064.2012463,48.0
1584341064.2971556,39.0
1584341064.4040549,32.0
1584341064.5149493,38.0
1584341064.622847,45.0
1584341064.734742,30.0
1584341064.8446376,32.0
1584341064.950791,49.0
1584341065.0626853,37.0
1584341065.17258,49.0
1584341065.2794793,34.0
1584341065.3883767,35.0
1584341065.4972732,36.0
