Time,Temperature
1584193104.5250485,31.0
1584193104.6195462,45.0
1584193104.7296731,30.0
1584193104.838439,33.0
1584193104.9458354,45.0
1584193105.0598404,49.0
1584193105.1645422,40.0
1584193105.2747424,42.0
1584193105.3867466,47.0
1584193105.4977455,46.0
1584193105.6037445,35.0
1584193105.711745,45.0
1584193105.82577,32.0
1584193105.931745,31.0
1584193106.0427427,33.0
1584193106.1504462,41.0
1584193106.2596571,40.0
1584193106.371969,49.0
1584193106.480875,31.0
1584193106.5870245,46.0
1584193106.6990516,45.0
1584193106.809974,34.0
1584193106.9598784,30.0
1584193107.0239077,40.0
1584193107.1396363,42.0
1584193107.2436523,40.0
1584193107.3548117,43.0
1584193107.4644115,38.0
1584193107.572031,37.0
1584193107.6841583,40.0
1584193107.790417,40.0
1584193107.9005225,37.0
1584193108.015004,31.0
1584193108.1219254,32.0
1584193108.2302644,42.0
1584193108.3378463,47.0
1584193108.4457684,33.0
1584193108.556298,33.0
1584193108.6651206,44.0
1584193108.7745957,30.0
1584193108.8842745,35.0
1584193108.9934075,41.0
1584193109.1043491,47.0
1584193109.2118468,44.0
1584193109.3233008,37.0
1584193109.4352903,32.0
1584193109.5522945,40.0
1584193109.6505625,33.0
1584193109.76501,32.0
1584193109.8682337,31.0
1584193109.9773588,44.0
1584193110.0902236,34.0
1584193110.1978595,46.0
1584193110.309963,32.0
1584193110.4174144,39.0
1584193110.5241628,36.0
1584193110.6417575,33.0
1584193110.748361,30.0
1584193110.853259,42.0
1584193110.9640393,31.0
1584193111.0749629,48.0
1584193111.1839547,49.0
1584193111.2919497,50.0
1584193111.3989491,48.0
1584193111.5099573,34.0
1584193111.6229503,35.0
1584193111.7299497,44.0
1584193111.8389719,39.0
1584193111.9505942,48.0
