Time,Temperature
1584019909.5773528,46.0
1584019909.685235,32.0
1584019909.7942255,31.0
1584019909.9057539,41.0
1584019910.0179548,49.0
1584019910.1251335,35.0
1584019910.2339625,47.0
1584019910.341711,50.0
1584019910.454336,46.0
1584019910.5614364,48.0
1584019910.6720622,37.0
1584019910.7802727,44.0
1584019910.8887734,44.0
1584019911.0002625,46.0
1584019911.107125,50.0
1584019911.2181244,44.0
1584019911.3313034,35.0
1584019911.4351892,46.0
1584019911.5457287,50.0
1584019911.6548138,39.0
1584019911.7640169,35.0
1584019911.876742,49.0
1584019911.9822495,39.0
1584019912.0939345,43.0
1584019912.203236,45.0
1584019912.3107285,42.0
1584019912.4226756,34.0
1584019912.5316718,48.0
1584019912.638884,33.0
1584019912.7475502,34.0
1584019912.8572412,36.0
1584019912.9682395,46.0
1584019913.07675,31.0
1584019913.1857636,34.0
1584019913.2967846,30.0
1584019913.4048443,36.0
1584019913.5148633,40.0
1584019913.6242259,46.0
1584019913.7317579,39.0
1584019913.8441384,36.0
1584019913.9508736,46.0
