Time,Temperature
1584340909.8566134,34.0
1584340909.9658787,33.0
1584340910.0758858,40.0
1584340910.1868153,43.0
1584340910.2957182,47.0
1584340910.405613,45.0
1584340910.5195048,43.0
1584340910.6234074,35.0
1584340910.7333035,47.0
1584340910.8431995,49.0
1584340910.952096,37.0
1584340911.0629916,40.0
1584340911.17314,32.0
1584340911.2800398,33.0
1584340911.3929317,49.0
1584340911.4998324,33.0
1584340911.6117268,47.0
1584340911.7166276,47.0
1584340911.8315175,37.0
1584340911.9364185,50.0
1584340912.0453172,33.0
1584340912.154213,42.0
1584340912.2683718,34.0
1584340912.3752718,30.0
1584340912.4881642,39.0
1584340912.5920672,32.0
1584340912.7009628,42.0
1584340912.8108606,45.0
1584340912.920757,42.0
1584340913.0306513,49.0
1584340913.1405478,49.0
1584340913.2507014,31.0
1584340913.3566005,32.0
1584340913.4674952,39.0
1584340913.5753937,37.0
1584340913.6852903,32.0
1584340913.794188,47.0
1584340913.9050822,45.0
1584340914.0159776,33.0
1584340914.123875,47.0
1584340914.2380254,42.0
1584340914.3419259,32.0
1584340914.456818,46.0
1584340914.562718,37.0
1584340914.6726148,44.0
1584340914.7795131,40.0
1584340914.8934052,36.0
1584340915.0003042,41.0
1584340915.1082025,48.0
1584340915.2173576,40.0
1584340915.3252556,37.0
1584340915.4361525,48.0
1584340915.5450492,31.0
1584340915.6569421,41.0
1584340915.768836,35.0
1584340915.8727388,41.0
1584340915.9836323,49.0
1584340916.093529,50.0
1584340916.2006807,45.0
1584340916.3105762,40.0
1584340916.4204724,32.0
1584340916.5303695,36.0
1584340916.6392663,43.0
1584340916.7481618,48.0
1584340916.862055,41.0
1584340916.9689767,37.0
1584340917.0812898,46.0
1584340917.1851926,39.0
1584340917.2963595,48.0
1584340917.4052577,42.0
1584340917.513155,34.0
1584340917.62305,48.0
1584340917.7379417,36.0
1584340917.841843,30.0
1584340917.951741,50.0
1584340918.0606377,44.0
1584340918.170532,39.0
1584340918.2817445,46.0
1584340918.3927844,41.0
1584340918.4997246,38.0
1584340918.6076207,47.0
