Time,Temperature
1584019327.3885386,47.0
1584019327.484447,38.0
1584019327.5933435,36.0
1584019327.7072356,49.0
1584019327.8101397,47.0
1584019327.919702,44.0
1584019328.0288706,41.0
1584019328.144759,32.0
1584019328.247663,44.0
1584019328.3595562,34.0
1584019328.466453,42.0
1584019328.5798266,50.0
1584019328.6911647,46.0
1584019328.794658,40.0
1584019328.9064267,47.0
1584019329.0178921,46.0
1584019329.1244154,31.0
1584019329.2334285,30.0
1584019329.3424914,40.0
1584019329.4527204,50.0
1584019329.561738,42.0
1584019329.6716888,37.0
1584019329.7787495,49.0
1584019329.8944037,39.0
1584019329.9988952,32.0
1584019330.1078956,43.0
1584019330.2177901,49.0
1584019330.32569,32.0
1584019330.441581,49.0
1584019330.5464797,38.0
1584019330.655377,45.0
1584019330.7696886,34.0
1584019330.872591,33.0
1584019330.982858,47.0
1584019331.092754,46.0
1584019331.2043328,30.0
1584019331.310778,32.0
1584019331.422509,30.0
1584019331.5298834,40.0
1584019331.6434429,46.0
1584019331.7498422,34.0
1584019331.8592691,41.0
1584019331.9666893,32.0
1584019332.0809371,38.0
1584019332.1892526,33.0
1584019332.2956357,40.0
1584019332.4056485,45.0
1584019332.5187137,44.0
1584019332.624741,41.0
1584019332.7322128,40.0
1584019332.8418972,30.0
1584019332.953632,34.0
1584019333.0607405,43.0
1584019333.1723661,40.0
1584019333.2822723,35.0
1584019333.41311,36.0
1584019333.5000274,48.0
1584019333.6069267,37.0
1584019333.717639,30.0
1584019333.8266816,44.0
1584019333.9355786,45.0
