Time,Temperature
1584018989.765861,50.0
1584018989.8744276,31.0
1584018989.9840252,43.0
1584018990.0918956,31.0
1584018990.2019477,36.0
1584018990.3124576,35.0
1584018990.42078,31.0
1584018990.5288162,41.0
1584018990.6400476,35.0
1584018990.7509906,43.0
1584018990.8600042,31.0
1584018990.9671824,45.0
1584018991.0762677,43.0
1584018991.1853013,48.0
1584018991.2946541,48.0
1584018991.4035728,33.0
1584018991.5139527,44.0
1584018991.625778,44.0
1584018991.7351384,35.0
1584018991.8420224,46.0
1584018991.950756,32.0
1584018992.0621974,34.0
1584018992.170691,32.0
1584018992.2812855,46.0
1584018992.3898232,30.0
1584018992.5007315,50.0
1584018992.606929,40.0
1584018992.7165313,35.0
1584018992.826321,33.0
1584018992.935175,31.0
1584018993.0445824,35.0
1584018993.1541667,42.0
1584018993.2632444,44.0
1584018993.3735137,44.0
1584018993.4853992,45.0
1584018993.5916195,35.0
1584018993.7040327,47.0
1584018993.8107512,50.0
1584018993.9204648,30.0
1584018994.028589,44.0
1584018994.1400187,43.0
1584018994.2506535,40.0
1584018994.3573942,47.0
1584018994.467837,32.0
1584018994.5781178,33.0
1584018994.687828,38.0
1584018994.7960348,39.0
1584018994.9049828,45.0
1584018995.0147736,42.0
1584018995.1227922,36.0
1584018995.235927,32.0
1584018995.3434527,46.0
1584018995.4509342,35.0
1584018995.560459,46.0
1584018995.6757712,33.0
1584018995.7791488,36.0
1584018995.8914104,35.0
1584018995.9991314,31.0
1584018996.1115782,41.0
1584018996.2174802,49.0
1584018996.3265557,31.0
1584018996.4358947,38.0
1584018996.551198,45.0
1584018996.6542647,35.0
1584018996.7664828,37.0
1584018996.8728187,33.0
1584018996.9826343,32.0
1584018997.0918555,43.0
1584018997.2017777,49.0
1584018997.3107572,48.0
1584018997.421728,39.0
1584018997.5311253,30.0
1584018997.6388793,41.0
1584018997.7488878,50.0
1584018997.8570156,47.0
1584018997.9700687,42.0
1584018998.0764222,35.0
1584018998.1881764,37.0
1584018998.2943838,30.0
1584018998.4047813,45.0
