Time,Temperature
1589867975.63948,66.0
1589867976.71207,66.0
1589867977.77204,66.0
1589867978.83308,66.0
1589867979.88647,66.0
1589867980.94505,66.0
1589867982.1368,66.0
1589867983.19604,66.0
1589867984.25677,66.0
1589867985.31662,66.0
1589867986.36498,66.0
1589867987.41468,66.0
1589867988.46949,66.0
1589867989.52145,66.0
1589867990.57477,66.0
1589867991.61582,66.0
1589867992.66894,66.0
1589867993.72128,66.0
1589867994.93885,66.0
1589867995.98935,66.0
1589867997.19069,66.0
1589867998.24066,66.0
1589867999.29543,66.0
1589868000.34808,66.0
1589868074.48609,66.0
1589868075.55216,66.0
1589868076.60554,66.0
1589868077.6565,66.0
1589868078.70777,66.0
1589868079.76104,66.0
1589868116.72636,66.0
1589868117.77404,66.0
1589868118.82684,66.0
1589868119.885,66.0
1589868120.93491,66.0
1589868121.99049,66.0
1589868151.74031,66.0
1589868152.79534,66.0
1589868153.84938,66.0
1589868154.89634,66.0
1589868155.94852,66.0
1589868157.00408,66.0
1589868158.059,66.0
1589868159.11733,66.0
1589868160.25421,66.0
1589868161.3076,66.0
1589868162.36577,66.0
1589868163.4289,66.0
1589868209.66002,66.0
1589868210.72709,66.0
1589868211.7896,66.0
1589868224.20048,66.0
1589868225.28362,66.0
1589868226.33385,66.0
1589868227.47349,66.0
1589868236.6364,66.0
1589868237.7072,66.0
1589868238.75714,66.0
1589868239.81083,66.0
1589868247.97486,66.0
1589868249.04097,66.0
1589868250.0997,66.0
1589868251.1613,66.0
1589868252.21362,66.0
1589868253.27675,66.0
1589868254.32973,66.0
1589868255.385,66.0
1589868256.43768,66.0
1589868257.493,66.0
1589868289.30583,66.0
1589868290.36543,66.0
1589868291.42661,66.0
1589868292.4833,66.0
1589868293.5327,66.0
1589868294.59584,66.0
1589868295.64861,66.0
1589868296.70263,66.0
1589868297.75707,66.0
1589868298.8129,66.0
1589868403.4820082,66.0
1589868403.4820082,66.0
1589868403.5269883,66.0
1589868403.5269883,66.0
1589868403.637047,66.0
1589868403.637047,66.0
1589868403.7473023,66.0
1589868403.7473023,66.0
1589868403.8561926,66.0
1589868403.8561926,66.0
1589868403.9671164,66.0
1589868403.9671164,66.0
1589868404.0791876,66.0
1589868404.0791876,66.0
1589868404.1847005,66.0
1589868404.1847005,66.0
1589868404.2920744,66.0
1589868404.2920744,66.0
1589868404.401759,66.0
1589868404.401759,66.0
1589868404.515856,66.0
1589868404.515856,66.0
1589868404.6220722,66.0
1589868404.6220722,66.0
1589868404.7321799,66.0
1589868404.7321799,66.0
1589868404.839581,66.0
1589868404.839581,66.0
1589868404.9494767,66.0
1589868404.9494767,66.0
1589868405.059371,66.0
1589868405.059371,66.0
1589868405.1685386,66.0
1589868405.1685386,66.0
1589868405.278273,66.0
1589868405.278273,66.0
1589868405.3856564,66.0
1589868405.3856564,66.0
1589868405.4954264,66.0
1589868405.4954264,66.0
1589868405.6060557,66.0
1589868405.6060557,66.0
1589868405.7160995,66.0
1589868405.7160995,66.0
1589868405.8271792,66.0
1589868405.8271792,66.0
1589868405.937162,66.0
1589868405.937162,66.0
1589868406.0422475,66.0
1589868406.0422475,66.0
1589868406.1526284,66.0
1589868406.1526284,66.0
1589868406.2651827,66.0
1589868406.2651827,66.0
1589868406.372094,66.0
1589868406.372094,66.0
1589868406.4809787,66.0
1589868406.4809787,66.0
1589868406.5899282,66.0
1589868406.5899282,66.0
1589868406.7040887,66.0
1589868406.7040887,66.0
1589868406.8080478,66.0
1589868406.8080478,66.0
1589868406.9194055,66.0
1589868406.9194055,66.0
1589868407.0482886,66.0
1589868407.0482886,66.0
1589868407.1411994,66.0
1589868407.1411994,66.0
1589868407.2470984,66.0
1589868407.2470984,66.0
1589868407.356609,66.0
1589868407.356609,66.0
1589868407.4674273,66.0
1589868407.4674273,66.0
1589868407.5793211,66.0
1589868407.5793211,66.0
1589868407.6842227,66.0
1589868407.6842227,66.0
1589868407.7937822,66.0
1589868407.7937822,66.0
1589868407.9031394,66.0
1589868407.9031394,66.0
1589868408.0142572,66.0
1589868408.0142572,66.0
1589868408.1200376,66.0
1589868408.1200376,66.0
1589868408.2313397,66.0
1589868408.2313397,66.0
1589868408.3401246,66.0
1589868408.3401246,66.0
1589868408.4513795,66.0
1589868408.4513795,66.0
1589868408.5618682,66.0
1589868408.5618682,66.0
1589868408.6674201,66.0
1589868408.6674201,66.0
1589868408.7793949,66.0
1589868408.7793949,66.0
1589868408.8900194,66.0
1589868408.8900194,66.0
1589868408.9970915,66.0
1589868408.9970915,66.0
1589868409.1057444,66.0
1589868409.1057444,66.0
1589868409.2176394,66.0
1589868409.2176394,66.0
1589868409.3275347,66.0
1589868409.3275347,66.0
1589868409.4335244,66.0
1589868409.4335244,66.0
1589868409.5453534,66.0
1589868409.5453534,66.0
1589868409.6542482,66.0
1589868409.6542482,66.0
1589868409.7669437,66.0
1589868409.7669437,66.0
1589868409.872452,66.0
1589868409.872452,66.0
1589868409.9802856,66.0
1589868409.9802856,66.0
1589868410.088904,66.0
1589868410.088904,66.0
1589868410.2041714,66.0
1589868410.2041714,66.0
1589868410.3120725,66.0
1589868410.3120725,66.0
1589868410.4181783,66.0
1589868410.4181783,66.0
