Time,Temperature
1584019198.58345,36.0
1584019198.6723654,50.0
1584019198.7822623,30.0
1584019198.892655,50.0
1584019199.0005543,30.0
1584019199.1084735,47.0
1584019199.2196662,46.0
1584019199.3301055,43.0
1584019199.4360194,35.0
1584019199.5449164,33.0
1584019199.6559026,50.0
1584019199.7697954,31.0
1584019199.8726969,37.0
1584019199.9825938,49.0
1584019200.0925527,33.0
1584019200.201486,43.0
1584019200.311624,39.0
1584019200.4191244,42.0
1584019200.531025,40.0
1584019200.6380963,48.0
1584019200.750621,39.0
1584019200.85859,33.0
1584019200.966538,45.0
1584019201.0755098,49.0
1584019201.1851852,46.0
1584019201.2980075,48.0
1584019201.403691,43.0
1584019201.5192566,38.0
1584019201.6252227,41.0
1584019201.7334085,43.0
1584019201.842467,47.0
1584019201.9503462,47.0
1584019202.0599265,38.0
1584019202.1700587,31.0
1584019202.282436,38.0
1584019202.3884213,47.0
1584019202.4981275,33.0
1584019202.6097457,32.0
1584019202.7184172,31.0
1584019202.8276613,37.0
1584019202.939432,36.0
1584019203.0465128,44.0
1584019203.1570857,31.0
1584019203.2630684,45.0
1584019203.37291,32.0
1584019203.4838052,50.0
1584019203.5937014,50.0
1584019203.7015996,42.0
1584019203.8143494,36.0
1584019203.9199648,40.0
1584019204.0320644,47.0
1584019204.1441095,39.0
1584019204.2484043,40.0
1584019204.3571656,47.0
1584019204.4699445,37.0
1584019204.5796437,47.0
1584019204.684956,47.0
1584019204.7973263,44.0
1584019204.904146,45.0
1584019205.0181417,42.0
1584019205.1224422,32.0
1584019205.2341816,43.0
1584019205.342077,32.0
1584019205.452171,37.0
1584019205.5633986,47.0
1584019205.670465,31.0
