Time,Temperature
1584019496.4121459,35.0
1584019496.5133128,41.0
1584019496.6258643,45.0
1584019496.731926,31.0
1584019496.8439484,31.0
1584019496.9507627,45.0
1584019497.063965,30.0
1584019497.171706,34.0
1584019497.280731,41.0
1584019497.3879259,30.0
1584019497.5060134,49.0
1584019497.6131814,42.0
1584019497.7174132,36.0
1584019497.8256552,47.0
1584019497.940711,43.0
1584019498.0519114,49.0
1584019498.154005,38.0
1584019498.2641253,45.0
1584019498.377003,43.0
1584019498.485954,41.0
1584019498.5926752,32.0
1584019498.701762,33.0
1584019498.814412,41.0
1584019498.9207485,43.0
1584019499.0286598,44.0
1584019499.1410723,38.0
1584019499.2503324,44.0
1584019499.361865,34.0
1584019499.4680316,36.0
1584019499.5758553,42.0
1584019499.6907272,45.0
1584019499.7941453,46.0
1584019499.9042773,30.0
1584019500.0160737,45.0
1584019500.1258736,35.0
1584019500.2328684,36.0
1584019500.3430357,39.0
1584019500.4509184,43.0
1584019500.5659056,49.0
1584019500.6756232,44.0
1584019500.7811768,33.0
1584019500.8907456,44.0
1584019500.9999955,30.0
1584019501.1068559,41.0
1584019501.216703,43.0
1584019501.32598,34.0
1584019501.4410052,39.0
1584019501.544352,45.0
1584019501.6540468,47.0
1584019501.766249,38.0
1584019501.8795407,37.0
1584019501.9878953,31.0
1584019502.0927832,46.0
1584019502.2034144,45.0
1584019502.3158727,47.0
1584019502.420755,35.0
1584019502.5370843,35.0
1584019502.6387265,46.0
1584019502.7542725,48.0
1584019502.8578472,35.0
1584019502.967129,45.0
1584019503.0777571,40.0
1584019503.1902573,33.0
1584019503.2947288,47.0
