Time,Temperature
1584346007.0623593,42.0
1584346007.172034,42.0
1584346007.279941,44.0
1584346007.3879955,50.0
1584346007.498195,31.0
1584346007.6098034,50.0
1584346007.7199993,48.0
1584346007.8256557,47.0
1584346007.9359658,30.0
1584346008.047977,33.0
1584346008.1567574,37.0
1584346008.2639709,48.0
1584346008.373824,31.0
1584346008.48292,40.0
1584346008.594788,43.0
1584346008.7008543,32.0
1584346008.8098354,40.0
1584346008.922886,35.0
1584346009.0347612,31.0
1584346009.13779,37.0
1584346009.2483492,33.0
1584346009.3589013,45.0
1584346009.5004096,45.0
1584346009.5783322,39.0
1584346009.687765,36.0
1584346009.796791,38.0
1584346009.9078882,45.0
1584346010.015786,41.0
1584346010.1248684,33.0
1584346010.2369542,38.0
1584346010.3468213,36.0
1584346010.4522943,50.0
1584346010.5608952,50.0
1584346010.6740668,34.0
1584346010.7838802,39.0
1584346010.89091,44.0
1584346010.999312,41.0
