Time,Temperature
1584346153.1160784,32.0
1584346153.2182276,50.0
1584346153.331617,30.0
1584346153.4360757,33.0
1584346153.5454907,48.0
1584346153.653952,39.0
1584346153.7689886,46.0
1584346153.874639,44.0
1584346153.9825354,38.0
1584346154.0934308,38.0
1584346154.2010558,35.0
1584346154.3122127,37.0
1584346154.421111,40.0
1584346154.5300088,34.0
1584346154.6429138,33.0
1584346154.7478185,32.0
1584346154.8587127,43.0
1584346154.9673758,50.0
1584346155.0809374,35.0
1584346155.1851153,31.0
1584346155.2959118,32.0
1584346155.4048102,42.0
1584346155.5137076,49.0
1584346155.6236024,36.0
1584346155.7378325,37.0
1584346155.8414059,48.0
1584346155.9553516,45.0
1584346156.0619361,34.0
1584346156.1708336,48.0
1584346156.2787313,37.0
1584346156.3906257,37.0
1584346156.7462895,33.0
1584346156.8611827,43.0
1584346156.9351103,41.0
1584346157.045007,39.0
1584346157.1549025,35.0
1584346157.262801,43.0
1584346157.375693,46.0
1584346157.4825938,48.0
1584346157.5924895,34.0
1584346157.7003868,30.0
1584346157.8140883,36.0
1584346157.9199867,46.0
1584346158.0288837,47.0
1584346158.1397774,33.0
1584346158.247942,32.0
1584346158.3608372,31.0
1584346158.4667368,32.0
1584346158.5766308,40.0
1584346158.6855981,45.0
1584346158.7944956,44.0
1584346158.904392,47.0
1584346159.013288,30.0
1584346159.1241827,44.0
1584346159.2353194,32.0
1584346159.3428636,46.0
1584346159.4506414,40.0
1584346159.5605376,45.0
1584346159.6714327,44.0
1584346159.7793295,43.0
1584346159.8934913,46.0
1584346159.9976783,50.0
1584346160.1293855,40.0
1584346160.216302,37.0
1584346160.3315394,41.0
1584346160.4350643,37.0
1584346160.5489554,35.0
1584346160.6568544,32.0
1584346160.7637517,38.0
1584346160.8737526,30.0
1584346160.9876437,49.0
1584346161.0925453,40.0
1584346161.2054377,49.0
1584346161.3113375,31.0
1584346161.419518,30.0
1584346161.5294127,36.0
